x,y,z
8.051681518554687500e-02,-4.865760803222656250e-01,3.399200364947319031e-02
-1.447830256074666977e-02,-4.906440675258636475e-01,-4.586868360638618469e-02
-4.510650783777236938e-02,-4.705444276332855225e-01,-4.670638963580131531e-02
4.653930664062500000e-02,-4.862174987792968750e-01,6.246719509363174438e-02
4.724121186882257462e-03,-4.856193661689758301e-01,-3.420410305261611938e-02
-1.669158972799777985e-02,-4.843032956123352051e-01,-2.857971237972378731e-03
-4.846954252570867538e-03,-4.989593625068664551e-01,1.114044245332479477e-02
-6.418915092945098877e-02,-4.849609434604644775e-01,-4.832153394818305969e-02
-1.509887725114822388e-01,-4.810127317905426025e-01,-1.978683471679687500e-02
-2.017768919467926025e-01,-4.791587889194488525e-01,-3.157196193933486938e-02
-1.868812590837478638e-01,-4.692878723144531250e-01,-1.936798170208930969e-02
-1.878982633352279663e-01,-4.858581721782684326e-01,-4.521102830767631531e-02
-1.630126982927322388e-01,-4.764068722724914551e-01,-4.670638963580131531e-02
-1.227539107203483582e-01,-4.609130918979644775e-01,-1.960754394531250000e-02
-1.007400527596473694e-01,-4.958480894565582275e-01,-2.140197716653347015e-02
-1.241294890642166138e-01,-4.744323790073394775e-01,1.215744018554687500e-02
-5.479736253619194031e-02,-4.791580140590667725e-01,1.921615563333034515e-02
-2.093887329101562500e-02,-4.774231016635894775e-01,-4.144210740923881531e-02
1.142425555735826492e-02,-4.607338011264801025e-01,-6.351547688245773315e-02
4.043731838464736938e-02,-4.710228145122528076e-01,-6.644745171070098877e-02
6.239166483283042908e-02,-4.674339294433593750e-01,-1.120300292968750000e-01
5.623016506433486938e-02,-4.773643612861633301e-01,-1.397873014211654663e-01
6.562194973230361938e-02,-4.755691587924957275e-01,-1.025787368416786194e-01
4.881210252642631531e-02,-4.878921508789062500e-01,-1.373344510793685913e-01
5.934066697955131531e-02,-4.652801454067230225e-01,-1.248321533203125000e-01
1.291961688548326492e-02,-4.649215638637542725e-01,-1.829773038625717163e-01
