x,y,z
1.912689185701310635e-03,-4.850807189941406250e-01,-1.853027381002902985e-02
1.501312293112277985e-02,-4.988990724086761475e-01,-1.056297346949577332e-01
-3.876571729779243469e-02,-4.836448729038238525e-01,4.051284864544868469e-02
-7.854614406824111938e-02,-4.920196533203125000e-01,-3.210983425378799438e-02
-6.305237114429473877e-02,-4.862174987792968750e-01,-9.085388481616973877e-02
-1.713874787092208862e-01,-4.685707092285156250e-01,7.192230317741632462e-03
-2.371299713850021362e-01,-4.704246520996093750e-01,-9.318542666733264923e-03
-2.148773223161697388e-01,-4.597167968750000000e-01,-8.061981759965419769e-03
-2.221153229475021362e-01,-4.527176022529602051e-01,-1.018012985587120056e-01
-1.880172789096832275e-01,-4.624687135219573975e-01,-5.448303371667861938e-02
-1.578086912631988525e-01,-4.588195979595184326e-01,-1.049713119864463806e-01
-1.450065672397613525e-01,-4.467353820800781250e-01,-2.433319203555583954e-02
-1.323249787092208862e-01,-4.615112245082855225e-01,-1.221397444605827332e-01
-1.296928375959396362e-01,-4.709030091762542725e-01,-9.055481106042861938e-02
-7.914429157972335815e-02,-4.712615907192230225e-01,-1.223793029785156250e-01
-5.868530273437500000e-02,-4.440437257289886475e-01,-1.464271545410156250e-01
-4.547882359474897385e-03,-4.580421447753906250e-01,-1.029373183846473694e-01
5.204239115118980408e-02,-4.576828181743621826e-01,-1.546226590871810913e-01
4.683838039636611938e-02,-4.728775024414062500e-01,-1.966766417026519775e-01
2.691802941262722015e-02,-4.633056819438934326e-01,-1.603050231933593750e-01
5.682830885052680969e-02,-4.491882324218750000e-01,-1.714324951171875000e-01
8.506317436695098877e-02,-4.682716429233551025e-01,-2.293983548879623413e-01
3.595047071576118469e-02,-4.433258175849914551e-01,-1.942832916975021362e-01
1.806488074362277985e-02,-4.360283017158508301e-01,-1.714324951171875000e-01
9.678802639245986938e-02,-4.872345030307769775e-01,-3.277435302734375000e-01
3.176346048712730408e-02,-4.475730955600738525e-01,-1.935058683156967163e-01
2.111511304974555969e-02,-4.417106807231903076e-01,-1.653305143117904663e-01
3.230209276080131531e-02,-4.607338011264801025e-01,-1.917114257812500000e-01
2.219238318502902985e-02,-4.499061703681945801e-01,-1.953605711460113525e-01
7.399673759937286377e-02,-4.821495115756988525e-01,-2.411827147006988525e-01
