x,y,z
5.856323242187500000e-02,-4.780815243721008301e-01,-1.984710805118083954e-02
1.216735839843750000e-01,-4.618103206157684326e-01,-2.259826660156250000e-02
1.694702208042144775e-01,-4.716209471225738525e-01,-4.862060770392417908e-02
2.165489196777343750e-01,-4.656990170478820801e-01,-1.458282489329576492e-02
2.268386930227279663e-01,-4.766456782817840576e-01,-8.720474690198898315e-02
2.087127715349197388e-01,-5.155891776084899902e-01,-4.891967773437500000e-02
2.005767822265625000e-01,-4.594177305698394775e-01,-4.730453714728355408e-02
1.855026334524154663e-01,-4.689888060092926025e-01,-1.823196373879909515e-02
1.306472867727279663e-01,-4.598960876464843750e-01,-6.393432617187500000e-02
1.197593733668327332e-01,-4.629471004009246826e-01,-5.675582960247993469e-02
4.797516018152236938e-02,-4.639640748500823975e-01,-2.696533314883708954e-02
7.759094587527215481e-04,-4.765258729457855225e-01,-1.984710805118083954e-02
-1.675186119973659515e-02,-4.726379513740539551e-01,-5.914917215704917908e-02
-1.663208007812500000e-02,-4.637847840785980225e-01,-5.705566331744194031e-02
5.681610200554132462e-03,-4.549911618232727051e-01,-3.450317308306694031e-02
8.361816289834678173e-04,-4.622291624546051025e-01,-5.980682373046875000e-02
-3.052520798519253731e-03,-4.646820127964019775e-01,-2.792282216250896454e-02
