x,y,z
2.512359619140625000e-02,-4.805938899517059326e-01,-4.933853074908256531e-02
3.726730495691299438e-02,-4.764663875102996826e-01,-4.443283006548881531e-02
6.693802028894424438e-02,-4.837043881416320801e-01,-3.372497484087944031e-02
1.706070005893707275e-01,-4.770645201206207275e-01,-7.823181152343750000e-02
2.538772523403167725e-01,-4.930969178676605225e-01,-4.814224317669868469e-02
2.723617553710937500e-01,-4.888488948345184326e-01,-4.497146606445312500e-02
2.468185424804687500e-01,-4.707840085029602051e-01,-3.097381629049777985e-02
2.061401456594467163e-01,-4.810127317905426025e-01,-6.291732937097549438e-02
1.723419278860092163e-01,-4.822692871093750000e-01,-6.417389214038848877e-02
1.792808622121810913e-01,-4.667160212993621826e-01,-3.061447106301784515e-02
2.292312681674957275e-01,-4.673736691474914551e-01,-4.700546339154243469e-02
1.621124297380447388e-01,-4.608535766601562500e-01,-7.093353569507598877e-02
1.202377304434776306e-01,-4.802353084087371826e-01,-4.174118116497993469e-02
5.545273050665855408e-02,-4.588790833950042725e-01,-1.835098303854465485e-02
4.522323608398437500e-02,-4.673736691474914551e-01,-3.019561804831027985e-02
-6.701660342514514923e-03,-4.636650085449218750e-01,-2.529068104922771454e-02
-5.019073560833930969e-02,-4.719803035259246826e-01,-6.040496751666069031e-02
-4.367065429687500000e-02,-4.884307980537414551e-01,-4.592819139361381531e-02
-2.949295006692409515e-02,-4.759880006313323975e-01,-6.213989481329917908e-02
-5.946350097656250000e-02,-4.730567932128906250e-01,-5.101318284869194031e-02
-6.293334811925888062e-02,-4.779022336006164551e-01,-8.014602959156036377e-02
-7.322235405445098877e-02,-4.765861630439758301e-01,-3.181076049804687500e-02
