x,y,z
2.249145507812500000e-02,-4.649208188056945801e-01,-7.996673882007598877e-02
2.211761428043246269e-03,-4.993782043457031250e-01,-2.259826753288507462e-03
5.442047026008367538e-03,-4.658783078193664551e-01,-6.327820010483264923e-03
-1.557159470394253731e-03,-4.789787232875823975e-01,-3.109283559024333954e-02
1.010818500071763992e-02,-4.860382080078125000e-01,-2.678604237735271454e-02
-1.471786480396986008e-02,-4.715011715888977051e-01,9.166717529296875000e-03
-2.805709838867187500e-02,-5.089492797851562500e-01,1.930236903717741370e-04
3.768539428710937500e-02,-4.732360839843750000e-01,1.724243164062500000e-02
7.734680175781250000e-02,-4.840637147426605225e-01,2.352371253073215485e-02
1.354927122592926025e-01,-4.807136654853820801e-01,-2.271804772317409515e-02
1.277755796909332275e-01,-4.573242366313934326e-01,1.467056293040513992e-02
1.658210754394531250e-01,-4.911819398403167725e-01,1.090164203196763992e-02
2.109855711460113525e-01,-4.781417846679687500e-01,-9.097366780042648315e-02
1.409355252981185913e-01,-4.851410090923309326e-01,2.287292620167136192e-03
1.822120696306228638e-01,-5.006935000419616699e-01,2.304458618164062500e-02
1.171867400407791138e-01,-4.756286740303039551e-01,9.835892170667648315e-02
1.551734954118728638e-01,-4.985404908657073975e-01,-3.659668192267417908e-02
1.115638762712478638e-01,-4.738945066928863525e-01,-3.384475782513618469e-02
9.499359130859375000e-02,-4.456588923931121826e-01,-2.068405225872993469e-02
6.334839016199111938e-02,-4.578025937080383301e-01,-5.358581617474555969e-02
-1.393966656178236008e-02,-4.427276551723480225e-01,-3.175125271081924438e-02
1.174926801468245685e-04,-4.445221126079559326e-01,-1.241142302751541138e-01
-3.709030151367187500e-02,-4.790985286235809326e-01,-1.451110839843750000e-01
-8.614349365234375000e-02,-4.541534483432769775e-01,-1.447525024414062500e-01
-1.111480742692947388e-01,-4.730567932128906250e-01,-2.225189208984375000e-01
-8.919449150562286377e-02,-5.258186459541320801e-01,-2.824585139751434326e-01
-8.177643269300460815e-02,-4.744926393032073975e-01,-2.858688533306121826e-01
-1.188652068376541138e-01,-4.251403808593750000e-01,-2.603256404399871826e-01
