x,y,z
1.070632971823215485e-02,-4.918403625488281250e-01,-4.951782152056694031e-02
1.902160607278347015e-02,-4.930366575717926025e-01,-7.219009846448898315e-02
8.354187011718750000e-04,-4.770050048828125000e-01,-1.900940015912055969e-02
-7.322235405445098877e-02,-4.868751466274261475e-01,-3.234939649701118469e-02
-2.050064057111740112e-01,-4.759880006313323975e-01,-6.752395629882812500e-02
-1.680374145507812500e-01,-4.988990724086761475e-01,-6.040496751666069031e-02
-2.246879637241363525e-01,-4.656990170478820801e-01,-3.827133402228355408e-02
-1.700714081525802612e-01,-4.582809507846832275e-01,-8.241272531449794769e-03
-9.774857014417648315e-02,-4.671340882778167725e-01,-5.460281297564506531e-02
-1.077384948730468750e-01,-4.484108090400695801e-01,-3.097381629049777985e-02
-6.783828884363174438e-02,-4.731765687465667725e-01,-5.526046827435493469e-02
2.929687500000000000e-03,-4.697670042514801025e-01,-5.514068529009819031e-02
2.975463867187500000e-04,-4.768257141113281250e-01,-6.417389214038848877e-02
5.718689039349555969e-02,-4.839439392089843750e-01,-4.497146606445312500e-02
7.112503051757812500e-02,-4.888496398925781250e-01,-4.820175096392631531e-02
6.340866535902023315e-02,-5.148712396621704102e-01,-4.138183593750000000e-02
1.007965132594108582e-01,-4.873535335063934326e-01,-7.553940266370773315e-02
1.016334518790245056e-01,-4.827476441860198975e-01,-2.923889271914958954e-02
