x,y,z
3.301925584673881531e-02,-4.746719300746917725e-01,1.490936335176229477e-02
6.159973330795764923e-03,-4.732360839843750000e-01,2.885437104851007462e-03
3.900146484375000000e-02,-4.814315736293792725e-01,-9.198761545121669769e-03
-7.778167724609375000e-03,-4.973442256450653076e-01,-3.061447106301784515e-02
3.826904343441128731e-03,-4.845421016216278076e-01,-1.763305626809597015e-02
-1.256408728659152985e-02,-4.858581721782684326e-01,-2.277832105755805969e-02
1.254272530786693096e-03,-4.865760803222656250e-01,-3.940811380743980408e-02
1.758499257266521454e-02,-4.897468686103820801e-01,-4.156112670898437500e-02
1.441497821360826492e-02,-4.703651368618011475e-01,-2.313690260052680969e-02
-3.052520798519253731e-03,-4.589393734931945801e-01,2.143020741641521454e-02
6.937408354133367538e-03,-4.906440675258636475e-01,-2.152176015079021454e-02
5.969924852252006531e-02,-4.662376344203948975e-01,1.598587073385715485e-02
1.151535063982009888e-01,-4.969848692417144775e-01,2.902679517865180969e-02
1.684532165527343750e-01,-4.701851010322570801e-01,-5.681533738970756531e-02
1.981842070817947388e-01,-4.834655821323394775e-01,-3.396454080939292908e-02
1.832290738821029663e-01,-4.673736691474914551e-01,-2.768325805664062500e-02
1.635482758283615112e-01,-4.874733090400695801e-01,-3.689575195312500000e-02
1.328605711460113525e-01,-4.971641600131988525e-01,-4.844131693243980408e-02
1.231094375252723694e-01,-5.045822262763977051e-01,-5.209045484662055969e-02
9.284057468175888062e-02,-5.173835754394531250e-01,-1.135253906250000000e-02
5.527267605066299438e-02,-5.060775876045227051e-01,-2.762374840676784515e-02
-5.419921875000000000e-02,-4.983009397983551025e-01,-2.074432373046875000e-02
-3.882522508502006531e-02,-4.936347901821136475e-01,-4.078369215130805969e-02
-4.552536085247993469e-02,-4.475135803222656250e-01,-6.548996269702911377e-02
-7.005157321691513062e-02,-4.615707397460937500e-01,-4.915848001837730408e-02
-3.553543239831924438e-02,-4.609130918979644775e-01,-1.128677353262901306e-01
-5.581436306238174438e-02,-4.590591490268707275e-01,-1.189689636230468750e-01
-4.271316528320312500e-02,-4.540336728096008301e-01,-1.491188108921051025e-01
-5.120773240923881531e-02,-4.471542537212371826e-01,-1.508537381887435913e-01
-7.274322956800460815e-02,-4.464363157749176025e-01,-1.561180204153060913e-01
-5.623321607708930969e-02,-4.326782226562500000e-01,-1.640144437551498413e-01
