x,y,z
1.232147216796875000e-02,-4.703651368618011475e-01,-5.250854417681694031e-02
8.313751779496669769e-03,-4.732360839843750000e-01,-5.741424486041069031e-02
-5.146026611328125000e-03,-4.643226563930511475e-01,-5.238952860236167908e-02
4.827347025275230408e-02,-4.749115109443664551e-01,-2.188110351562500000e-02
1.558311432600021362e-01,-4.726379513740539551e-01,-4.216003417968750000e-02
1.971077024936676025e-01,-4.838844239711761475e-01,-5.490188673138618469e-02
2.682342529296875000e-01,-4.917205870151519775e-01,-8.995666354894638062e-02
3.011352717876434326e-01,-4.977622926235198975e-01,-5.155181884765625000e-02
2.767883241176605225e-01,-4.709632992744445801e-01,-8.540344424545764923e-03
2.090713530778884888e-01,-4.667755067348480225e-01,-3.581848368048667908e-02
2.149940580129623413e-01,-4.835853576660156250e-01,-5.436325073242187500e-02
1.868782043457031250e-01,-4.664764404296875000e-01,-4.808197170495986938e-02
1.445251554250717163e-01,-4.620498716831207275e-01,-2.008590660989284515e-02
1.272972077131271362e-01,-4.615715146064758301e-01,-1.075363159179687500e-02
8.374710381031036377e-02,-4.757484495639801025e-01,-3.408432006835937500e-02
4.037780687212944031e-02,-4.767059385776519775e-01,-5.789260938763618469e-02
-8.137512020766735077e-03,-4.567253291606903076e-01,-2.176055870950222015e-02
-5.366058275103569031e-02,-4.436843991279602051e-01,-1.021003723144531250e-01
-2.775879018008708954e-02,-4.513420164585113525e-01,-9.408416599035263062e-02
-3.481750562787055969e-02,-4.684501588344573975e-01,-1.263275146484375000e-01
-7.531585544347763062e-02,-4.578621089458465576e-01,-1.781913787126541138e-01
-1.030723601579666138e-01,-4.632461667060852051e-01,-1.475639343261718750e-01
