x,y,z
2.929687500000000000e-03,-4.923790097236633301e-01,-3.312683105468750000e-02
1.830368116497993469e-02,-4.787994325160980225e-01,-1.157386824488639832e-01
8.361816289834678173e-04,-5.045822262763977051e-01,-3.713455423712730408e-02
-9.572601877152919769e-03,-4.865165650844573975e-01,-1.221992522478103638e-01
1.591110229492187500e-02,-4.933357238769531250e-01,-1.186706572771072388e-01
1.860275305807590485e-02,-4.869949519634246826e-01,-3.109283559024333954e-02
-5.265808198601007462e-03,-4.573837220668792725e-01,-6.208038423210382462e-03
-6.807785481214523315e-02,-4.917801022529602051e-01,-1.685562171041965485e-02
-1.631919890642166138e-01,-4.850807189941406250e-01,-7.129211723804473877e-02
-2.068611234426498413e-01,-4.926780760288238525e-01,-1.177139300853013992e-02
-2.044685333967208862e-01,-4.762268066406250000e-01,-1.960754394531250000e-02
-2.208595275878906250e-01,-4.783805906772613525e-01,7.730865385383367538e-03
-1.709091216325759888e-01,-4.685104489326477051e-01,-4.778289794921875000e-02
-2.154754698276519775e-01,-4.719795286655426025e-01,-4.598846659064292908e-02
-1.823944151401519775e-01,-4.735351502895355225e-01,-7.404327392578125000e-03
-1.828132718801498413e-01,-4.656990170478820801e-01,-4.485168680548667908e-02
-1.664222776889801025e-01,-4.855590760707855225e-01,-3.342590481042861938e-02
-1.048072800040245056e-01,-5.023689270019531250e-01,-7.817230373620986938e-02
-7.346191257238388062e-02,-4.691680967807769775e-01,-3.222961351275444031e-02
2.464523352682590485e-02,-4.643226563930511475e-01,-8.152160793542861938e-02
7.764587551355361938e-02,-4.668350219726562500e-01,-1.468460112810134888e-01
9.523315727710723877e-02,-4.443428218364715576e-01,-1.413421630859375000e-01
8.625946193933486938e-02,-4.697067439556121826e-01,-2.066062986850738525e-01
7.603073120117187500e-02,-4.704246520996093750e-01,-2.252708524465560913e-01
1.080947890877723694e-01,-4.511024653911590576e-01,-1.908737272024154663e-01
