x,y,z
1.447448786348104477e-02,-4.949508607387542725e-01,-3.336639329791069031e-02
2.745590172708034515e-02,-5.032058954238891602e-01,-4.479217529296875000e-02
4.719696193933486938e-02,-4.922592341899871826e-01,-4.844131693243980408e-02
8.955001831054687500e-02,-4.755096435546875000e-01,-1.512069720774888992e-02
1.478149443864822388e-01,-4.707832336425781250e-01,-1.069412287324666977e-02
2.498092651367187500e-01,-4.677925109863281250e-01,-3.910904005169868469e-02
2.780449092388153076e-01,-4.759880006313323975e-01,-8.941803127527236938e-02
2.812751829624176025e-01,-4.779617488384246826e-01,-5.035553127527236938e-02
2.519630491733551025e-01,-4.639045894145965576e-01,-1.242904644459486008e-02
2.344955503940582275e-01,-4.609130918979644775e-01,-7.739410549402236938e-02
2.461601346731185913e-01,-4.696472287178039551e-01,-4.879989847540855408e-02
1.803581267595291138e-01,-4.591186642646789551e-01,-4.186096414923667908e-02
7.758560031652450562e-02,-4.616912901401519775e-01,-3.276824951171875000e-02
3.038787841796875000e-02,-4.625885188579559326e-01,-6.979675590991973877e-02
-1.758880726993083954e-02,-4.750305116176605225e-01,-6.291732937097549438e-02
-9.762878715991973877e-02,-4.911827147006988525e-01,-3.205032274127006531e-02
-7.950363308191299438e-02,-4.738342463970184326e-01,-1.331466734409332275e-01
-5.982208251953125000e-02,-4.770050048828125000e-01,-2.058883756399154663e-01
-5.581436306238174438e-02,-4.578025937080383301e-01,-1.073043867945671082e-01
-8.034057915210723877e-02,-4.441635310649871826e-01,-8.810196071863174438e-02
-8.243484795093536377e-02,-4.495475888252258301e-01,-1.246528625488281250e-01
