x,y,z
9.510040283203125000e-03,-4.875930845737457275e-01,-1.278762798756361008e-02
1.274032611399888992e-02,-5.023689270019531250e-01,-3.103332594037055969e-02
-4.010010045021772385e-03,-4.890289306640625000e-01,-1.799240149557590485e-02
-3.116836585104465485e-02,-4.736549556255340576e-01,5.278015043586492538e-03
-6.909485161304473877e-02,-4.723983705043792725e-01,2.825164934620261192e-03
-1.350769102573394775e-01,-4.767654538154602051e-01,-2.929840050637722015e-02
-1.701316833496093750e-01,-4.982406795024871826e-01,-4.257888719439506531e-02
-1.893936246633529663e-01,-4.739540219306945801e-01,-3.671646118164062500e-02
-1.539199799299240112e-01,-4.677925109863281250e-01,-9.617614559829235077e-03
-1.624740660190582275e-01,-4.885505735874176025e-01,-8.241272531449794769e-03
-1.390846222639083862e-01,-4.860977232456207275e-01,-2.104339562356472015e-02
-1.294532865285873413e-01,-4.738342463970184326e-01,-3.193054348230361938e-02
-1.089950576424598694e-01,-4.818504452705383301e-01,-3.779296949505805969e-02
-5.695037916302680969e-02,-4.901657104492187500e-01,-8.600845187902450562e-02
-2.123794518411159515e-02,-4.938743710517883301e-01,-1.043136641383171082e-01
3.619003295898437500e-02,-4.668350219726562500e-01,-9.809189289808273315e-02
4.127502441406250000e-02,-4.736549556255340576e-01,-1.025184616446495056e-01
6.897201389074325562e-02,-4.744323790073394775e-01,-8.439331501722335815e-02
5.946044996380805969e-02,-4.497863948345184326e-01,-1.121498122811317444e-01
7.824402302503585815e-02,-4.693481624126434326e-01,-1.496574431657791138e-01
6.861267238855361938e-02,-4.664161801338195801e-01,-1.790290921926498413e-01
7.214202731847763062e-02,-4.663566648960113525e-01,-1.623992919921875000e-01
