x,y,z
1.393661554902791977e-02,-4.889686703681945801e-01,-3.910904005169868469e-02
7.088623195886611938e-02,-4.763465821743011475e-01,-1.332626398652791977e-02
2.506332471966743469e-02,-4.924987852573394775e-01,1.018371619284152985e-02
2.069702185690402985e-02,-4.756294190883636475e-01,1.640472374856472015e-02
4.384689405560493469e-02,-4.697670042514801025e-01,1.568679884076118469e-02
2.721710316836833954e-02,-4.930366575717926025e-01,-9.497833438217639923e-03
3.230209276080131531e-02,-4.736549556255340576e-01,-8.121490478515625000e-03
1.016769465059041977e-02,-4.766456782817840576e-01,-3.737411648035049438e-02
-1.377868698909878731e-03,-4.666557312011718750e-01,-5.226898193359375000e-02
3.977966308593750000e-02,-3.707039058208465576e-01,3.339385986328125000e-02
4.635925218462944031e-02,-5.374237298965454102e-01,-1.021598801016807556e-01
6.568145751953125000e-02,-4.667160212993621826e-01,-4.700546339154243469e-02
1.554725617170333862e-01,-4.004943966865539551e-01,-1.959587186574935913e-01
1.213745102286338806e-01,-4.692283570766448975e-01,5.577087402343750000e-03
1.867584288120269775e-01,-5.054199099540710449e-01,-8.337631076574325562e-02
1.658210754394531250e-01,-5.173240900039672852e-01,2.466583391651511192e-03
1.377052366733551025e-01,-4.654594361782073975e-01,-1.900482224300503731e-03
1.393211334943771362e-01,-4.645622372627258301e-01,-6.027984898537397385e-03
1.372871398925781250e-01,-4.642036557197570801e-01,-7.153167575597763062e-02
9.810409694910049438e-02,-4.783210754394531250e-01,-1.224899291992187500e-02
1.355522125959396362e-01,-4.843032956123352051e-01,-4.539031907916069031e-02
1.071975752711296082e-01,-4.843025207519531250e-01,-4.377517849206924438e-02
8.524322509765625000e-02,-4.946517944335937500e-01,-4.676590114831924438e-02
-3.816680982708930969e-02,-4.640838801860809326e-01,-3.043518029153347015e-02
-3.810730203986167908e-02,-4.881912171840667725e-01,-3.797226026654243469e-02
-4.642257839441299438e-02,-5.124786496162414551e-01,-3.217010572552680969e-02
-5.665206909179687500e-02,-4.742530882358551025e-01,-5.286788940429687500e-02
-8.710022270679473877e-02,-4.714416563510894775e-01,-6.028595194220542908e-02
-5.025100708007812500e-02,-4.804145991802215576e-01,-6.805419921875000000e-03
-7.776870578527450562e-02,-5.116409659385681152e-01,-1.404418982565402985e-02
-7.764893025159835815e-02,-4.837051331996917725e-01,-1.296768244355916977e-02
-6.945343315601348877e-02,-4.943527281284332275e-01,-1.015625055879354477e-02
-5.790786817669868469e-02,-4.811920225620269775e-01,-5.412368848919868469e-02
