x,y,z
2.703781239688396454e-02,-4.869949519634246826e-01,-5.573883280158042908e-02
1.297912653535604477e-02,-5.037445425987243652e-01,-8.576889336109161377e-02
4.963684361428022385e-03,-4.783805906772613525e-01,-1.344604510813951492e-02
4.664612002670764923e-03,-4.782012999057769775e-01,-1.625747792422771454e-02
2.211761428043246269e-03,-4.954299926757812500e-01,-3.151169046759605408e-02
3.647613571956753731e-03,-4.892685115337371826e-01,-7.344055455178022385e-03
3.049469087272882462e-03,-4.889091551303863525e-01,-2.882003784179687500e-02
3.816452249884605408e-02,-4.678520262241363525e-01,1.628875732421875000e-03
7.058715820312500000e-02,-4.972244203090667725e-01,-5.101318284869194031e-02
1.515838652849197388e-01,-5.098465085029602051e-01,-3.013610839843750000e-02
1.886131316423416138e-01,-5.172638297080993652e-01,-4.676590114831924438e-02
1.954925507307052612e-01,-4.898063838481903076e-01,-2.223968505859375000e-02
1.613349914550781250e-01,-4.761672914028167725e-01,-4.174042027443647385e-03
1.841262876987457275e-01,-4.864563047885894775e-01,-8.239746093750000000e-04
1.417137235403060913e-01,-4.744331538677215576e-01,-1.601409981958568096e-03
1.427307128906250000e-01,-4.747314453125000000e-01,-6.010589748620986938e-02
1.098289489746093750e-01,-5.122985839843750000e-01,-4.335632547736167908e-02
4.845352098345756531e-02,-5.087699890136718750e-01,2.885437104851007462e-03
6.937408354133367538e-03,-4.776031672954559326e-01,-9.796905331313610077e-03
-5.611343309283256531e-02,-4.710228145122528076e-01,-4.305725172162055969e-02
-6.927414238452911377e-02,-4.893875122070312500e-01,-2.899932861328125000e-02
-7.998199760913848877e-02,-4.924385249614715576e-01,-1.935058683156967163e-01
-7.304306328296661377e-02,-4.778427183628082275e-01,-2.911910973489284515e-02
-8.099899441003799438e-02,-4.589988887310028076e-01,-1.642539948225021362e-01
-8.333206176757812500e-02,-4.509826600551605225e-01,-1.050910949707031250e-01
-8.369064331054687500e-02,-4.700058102607727051e-01,-1.397873014211654663e-01
-8.566436916589736938e-02,-4.813117980957031250e-01,-1.400260925292968750e-01
-9.703063964843750000e-02,-4.634254574775695801e-01,-1.375740021467208862e-01
-7.890548557043075562e-02,-4.308235347270965576e-01,-1.760383695363998413e-01
-7.818756252527236938e-02,-4.348915219306945801e-01,-1.889595091342926025e-01
-1.258049011230468750e-01,-4.314216673374176025e-01,-1.752601712942123413e-01
-1.076789870858192444e-01,-4.579818844795227051e-01,-1.963173002004623413e-01
-8.979263156652450562e-02,-4.639640748500823975e-01,-1.640144437551498413e-01
-9.774857014417648315e-02,-4.570251405239105225e-01,-1.696968078613281250e-01
-9.176635742187500000e-02,-4.521797299385070801e-01,-2.350814789533615112e-01
-9.936370700597763062e-02,-4.385406672954559326e-01,-1.874046325683593750e-01
-7.567443698644638062e-02,-4.497863948345184326e-01,-1.655693054199218750e-01
