x,y,z
6.219482515007257462e-03,-4.206535518169403076e-01,-5.831146240234375000e-02
-9.214020334184169769e-03,-4.713813960552215576e-01,-7.224960625171661377e-02
3.989944607019424438e-02,-5.228271484375000000e-01,-1.882934570312500000e-02
-1.609344594180583954e-02,-4.902847409248352051e-01,-1.457092314958572388e-01
2.721710316836833954e-02,-4.740142822265625000e-01,-1.654502898454666138e-01
2.572174184024333954e-02,-3.937942683696746826e-01,-1.888999938964843750e-01
-2.333145216107368469e-02,-4.182609617710113525e-01,-1.894378662109375000e-01
6.424637138843536377e-02,-4.452400207519531250e-01,-1.423591673374176025e-01
5.533294752240180969e-02,-4.548110961914062500e-01,-1.323097199201583862e-01
4.761581495404243469e-02,-4.508636593818664551e-01,-1.608436554670333862e-01
3.583145141601562500e-02,-4.845421016216278076e-01,-2.207244932651519775e-01
-9.692382998764514923e-03,-5.549514889717102051e-01,-2.362174987792968750e-01
5.066680908203125000e-02,-5.011124014854431152e-01,-6.525039672851562500e-02
2.102676481008529663e-01,-6.075332760810852051e-01,1.373291070194682106e-05
3.014831617474555969e-02,-5.533958673477172852e-01,-6.991653889417648315e-02
-2.716064453125000000e-02,-4.502052366733551025e-01,-9.851074218750000000e-02
8.685836941003799438e-02,-4.152702391147613525e-01,-5.538025125861167908e-02
6.281051784753799438e-02,-4.700660705566406250e-01,-2.941818349063396454e-02
9.720688313245773315e-02,-4.736549556255340576e-01,-6.495132297277450562e-02
1.323814392089843750e-01,-5.167259573936462402e-01,-1.262672394514083862e-01
1.202384978532791138e-01,-5.285102725028991699e-01,-1.271652281284332275e-01
4.881210252642631531e-02,-5.036255121231079102e-01,-1.281219571828842163e-01
4.582137987017631531e-02,-4.878921508789062500e-01,-6.459274142980575562e-02
4.043731838464736938e-02,-4.402153193950653076e-01,-7.171096652746200562e-02
2.554168738424777985e-02,-4.041435420513153076e-01,-5.944824218750000000e-02
4.199295118451118469e-02,-4.703048765659332275e-01,-1.296775788068771362e-01
1.019928008317947388e-01,-4.661178588867187500e-01,-1.917709410190582275e-01
-1.035080011934041977e-02,-4.700058102607727051e-01,-1.208236739039421082e-01
2.787551842629909515e-02,-4.758682250976562500e-01,-1.469055265188217163e-01
-2.153701893985271454e-02,-4.170646667480468750e-01,-4.808197170495986938e-02
1.872253417968750000e-02,-4.650405943393707275e-01,-4.616775736212730408e-02
3.170318529009819031e-02,-4.791587889194488525e-01,-1.144828796386718750e-01
9.390259161591529846e-03,-5.158287286758422852e-01,-1.390686035156250000e-01
1.074981759302318096e-03,-4.884903132915496826e-01,-1.004852280020713806e-01
-9.393311105668544769e-03,-5.013519525527954102e-01,-4.144210740923881531e-02
-2.781829796731472015e-02,-4.339340329170227051e-01,-1.172348037362098694e-01
-4.193573072552680969e-02,-4.391983151435852051e-01,-9.593887627124786377e-02
-5.718994140625000000e-02,-4.693473875522613525e-01,-1.059288010001182556e-01
1.220169104635715485e-02,-4.250206053256988525e-01,-1.278823912143707275e-01
1.830368116497993469e-02,-4.062370359897613525e-01,-1.180122420191764832e-01
-1.046875044703483582e-01,-4.427276551723480225e-01,-6.907882541418075562e-02
1.812439039349555969e-02,-4.612121582031250000e-01,-3.043518029153347015e-02
