x,y,z
-1.597366295754909515e-02,-4.926178157329559326e-01,-1.841125451028347015e-02
1.830368116497993469e-02,-4.907035827636718750e-01,-8.576889336109161377e-02
-2.327194251120090485e-02,-4.686302244663238525e-01,-7.164764683693647385e-03
-9.274291805922985077e-03,-4.917205870151519775e-01,-3.474197536706924438e-02
-3.409957885742187500e-02,-4.715614318847656250e-01,-3.922882303595542908e-02
-2.339172363281250000e-02,-5.012924075126647949e-01,-7.984695583581924438e-02
3.886413527652621269e-03,-4.820899963378906250e-01,-5.974731594324111938e-02
-2.633667085319757462e-03,-5.157089233398437500e-01,-4.054489359259605408e-02
-3.140792995691299438e-02,-4.545722901821136475e-01,-9.761352837085723877e-02
-3.608703555073589087e-04,-4.691085815429687500e-01,-1.083816513419151306e-01
6.526336818933486938e-02,-4.719795286655426025e-01,-9.779281914234161377e-02
1.902282685041427612e-01,-4.904647767543792725e-01,-1.960754394531250000e-02
1.883735656738281250e-01,-4.996170103549957275e-01,-1.248321533203125000e-01
1.740165799856185913e-01,-4.697067439556121826e-01,-3.719482570886611938e-02
1.362701505422592163e-01,-4.837646484375000000e-01,-2.493133582174777985e-02
1.135978698730468750e-01,-5.206138491630554199e-01,-9.528046101331710815e-02
7.866287231445312500e-02,-4.448814392089843750e-01,-1.619796827435493469e-02
1.603012159466743469e-02,-4.759277403354644775e-01,3.363342210650444031e-02
-4.331207275390625000e-02,-4.461975097656250000e-01,-5.728912539780139923e-03
-4.002151638269424438e-02,-4.823883175849914551e-01,-5.783233791589736938e-02
-9.511642903089523315e-02,-4.312423765659332275e-01,-7.912903279066085815e-02
-6.999130547046661377e-02,-4.758682250976562500e-01,-8.941803127527236938e-02
-7.890548557043075562e-02,-4.773635864257812500e-01,-1.114318892359733582e-01
-6.275329738855361938e-02,-4.793380796909332275e-01,-1.382911652326583862e-01
-7.627334445714950562e-02,-4.965065121650695801e-01,-1.339843720197677612e-01
-6.598358601331710815e-02,-4.908836483955383301e-01,-1.016807556152343750e-01
-7.800751179456710815e-02,-4.849609434604644775e-01,-6.716461479663848877e-02
-7.220535725355148315e-02,-4.768257141113281250e-01,-1.077232360839843750e-01
