x,y,z
2.285003662109375000e-02,-4.719803035259246826e-01,-4.377517849206924438e-02
2.809906145557761192e-03,-4.837043881416320801e-01,-2.529068104922771454e-02
1.626968383789062500e-02,-4.919601380825042725e-01,-4.796218872070312500e-02
2.129516564309597015e-02,-5.054794549942016602e-01,-4.293746873736381531e-02
2.267074584960937500e-02,-4.852600097656250000e-01,1.270294189453125000e-03
3.780517727136611938e-02,-5.062568783760070801e-01,-2.553024329245090485e-02
2.129440382122993469e-02,-4.907638728618621826e-01,-9.593810886144638062e-02
1.549148559570312500e-02,-4.786201417446136475e-01,-5.143203958868980408e-02
1.597061194479465485e-02,-4.691680967807769775e-01,-8.696518093347549438e-02
2.398681640625000000e-02,-4.645027220249176025e-01,-4.347610473632812500e-02
3.942031785845756531e-02,-4.927978515625000000e-01,-1.657485961914062500e-01
-9.590149275027215481e-04,-4.545722901821136475e-01,-5.651703104376792908e-02
9.988403879106044769e-03,-4.519401490688323975e-01,-2.738189650699496269e-03
2.392654493451118469e-02,-4.679718017578125000e-01,-2.618789672851562500e-02
2.775573730468750000e-02,-4.909431636333465576e-01,-1.099319476634263992e-02
3.906173631548881531e-02,-5.031463503837585449e-01,-3.276824951171875000e-02
1.842346228659152985e-02,-4.872940182685852051e-01,-3.157043596729636192e-03
-1.053009089082479477e-02,-4.839439392089843750e-01,-4.772186279296875000e-03
2.386703528463840485e-02,-5.030868649482727051e-01,-3.468246385455131531e-02
2.841339074075222015e-02,-5.046417117118835449e-01,-4.425353929400444031e-02
3.529281541705131531e-02,-4.793380796909332275e-01,4.201507661491632462e-03
2.781524695456027985e-02,-4.808929562568664551e-01,-6.865692324936389923e-03
2.889175526797771454e-02,-4.681518673896789551e-01,-2.020568959414958954e-02
1.453475933521986008e-02,-4.705444276332855225e-01,9.704590192995965481e-04
4.103546217083930969e-02,-4.592979550361633301e-01,-1.853027381002902985e-02
1.914138905704021454e-02,-4.703643918037414551e-01,-5.262832716107368469e-02
1.938018761575222015e-02,-4.811325073242187500e-01,-6.519088894128799438e-02
3.595123440027236938e-02,-4.887893795967102051e-01,3.596649318933486938e-02
4.109573364257812500e-02,-5.098465085029602051e-01,-4.114303737878799438e-02
5.240173265337944031e-02,-4.707237184047698975e-01,2.107086218893527985e-02
-2.315216138958930969e-02,-4.630065858364105225e-01,-8.606796711683273315e-02
2.470474317669868469e-02,-4.753898680210113525e-01,-1.456497162580490112e-01
-2.183609083294868469e-02,-4.999160766601562500e-01,4.039306566119194031e-02
1.746597327291965485e-02,-5.186401605606079102e-01,-4.544983059167861938e-02
4.504318162798881531e-02,-4.800560176372528076e-01,1.048278808593750000e-02
3.995895385742187500e-02,-4.576828181743621826e-01,3.776092454791069031e-02
3.882217407226562500e-02,-4.647415280342102051e-01,-3.952789306640625000e-02
4.821395874023437500e-02,-4.917808473110198975e-01,-6.895980983972549438e-02
1.447448786348104477e-02,-4.853797852993011475e-01,-2.319335937500000000e-03
3.200225904583930969e-02,-4.858581721782684326e-01,-2.325668372213840485e-02
4.641952738165855408e-02,-4.703048765659332275e-01,-4.269867017865180969e-02
1.973953284323215485e-02,-4.487693905830383301e-01,1.096115168184041977e-02
4.229202494025230408e-02,-4.901657104492187500e-01,-7.362518459558486938e-02
1.997833326458930969e-02,-4.946517944335937500e-01,-7.218933105468750000e-02
2.320938184857368469e-02,-4.968055784702301025e-01,1.945571973919868469e-02
5.958023294806480408e-02,-5.114616751670837402e-01,-5.992660671472549438e-02
4.079589992761611938e-02,-5.251007080078125000e-01,1.263580378144979477e-02
9.988403879106044769e-03,-4.719803035259246826e-01,1.329421997070312500e-02
2.027816884219646454e-02,-4.686897397041320801e-01,4.057235643267631531e-02
2.189331129193305969e-02,-4.404548704624176025e-01,-9.737396612763404846e-03
-1.764907874166965485e-02,-4.818504452705383301e-01,-1.302337623201310635e-03
1.279983576387166977e-02,-4.981216490268707275e-01,2.872772328555583954e-02
2.458496205508708954e-02,-4.893875122070312500e-01,7.073211949318647385e-03
1.082534808665513992e-02,-4.901657104492187500e-01,-5.370483547449111938e-02
3.224182128906250000e-02,-4.868751466274261475e-01,-9.988632053136825562e-02
4.456482082605361938e-02,-4.698265194892883301e-01,-1.299766600131988525e-01
-5.983734037727117538e-03,-4.676132202148437500e-01,-1.541900681331753731e-03
3.128509595990180969e-02,-4.868156611919403076e-01,3.536834940314292908e-02
2.960968017578125000e-02,-4.978225827217102051e-01,-2.493133582174777985e-02
9.810409694910049438e-02,-5.044624209403991699e-01,7.730865385383367538e-03
5.599060282111167908e-02,-5.475334525108337402e-01,-9.683609008789062500e-02
5.501556675881147385e-03,-5.338348746299743652e-01,-1.147155743092298508e-02
2.338867262005805969e-02,-4.724586606025695801e-01,-2.959747426211833954e-02
2.500381506979465485e-02,-4.437446594238281250e-01,-1.649116575717926025e-01
-2.171630971133708954e-02,-4.221496582031250000e-01,-1.575538665056228638e-01
4.582137987017631531e-02,-4.519996643066406250e-01,-1.780120879411697388e-01
6.758117582648992538e-03,-4.776626527309417725e-01,-4.945755004882812500e-02
-3.613357618451118469e-02,-4.427879452705383301e-01,-1.353004425764083862e-01
4.546203836798667908e-02,-4.735351502895355225e-01,1.742172241210937500e-02
3.325882181525230408e-02,-4.674339294433593750e-01,-4.736404493451118469e-02
8.027801662683486938e-02,-4.681510925292968750e-01,-2.738418616354465485e-02
