x,y,z
1.722641102969646454e-02,-4.600753784179687500e-01,-7.051467895507812500e-02
1.285934448242187500e-02,-4.417701661586761475e-01,-6.572952121496200562e-02
-1.848678663372993469e-02,-4.372245967388153076e-01,-8.182068169116973877e-02
1.190261822193861008e-02,-4.611526429653167725e-01,-1.534858793020248413e-01
1.291961688548326492e-02,-4.442833065986633301e-01,-6.058502197265625000e-02
7.714843843132257462e-03,-4.885505735874176025e-01,-1.260879486799240112e-01
5.479431152343750000e-02,-4.851402342319488525e-01,-1.055099517107009888e-01
5.341873317956924438e-02,-4.976432919502258301e-01,-1.555793732404708862e-01
4.354782029986381531e-02,-4.614517390727996826e-01,-1.258483976125717163e-01
6.310959160327911377e-02,-4.493080079555511475e-01,-8.122253417968750000e-02
7.345809787511825562e-02,-4.202949702739715576e-01,-1.089195236563682556e-01
7.740630954504013062e-02,-4.632461667060852051e-01,-1.097572371363639832e-01
6.484451144933700562e-02,-5.085304379463195801e-01,-1.415214538574218750e-01
6.137466430664062500e-02,-5.107437372207641602e-01,-1.190292388200759888e-01
8.291015774011611938e-02,-5.063171386718750000e-01,-1.171745285391807556e-01
8.302994072437286377e-02,-5.031463503837585449e-01,-8.636703342199325562e-02
3.798446804285049438e-02,-4.582214355468750000e-01,-7.972717285156250000e-02
6.472473591566085815e-02,-4.650405943393707275e-01,-1.184913665056228638e-01
4.510345682501792908e-02,-4.563072323799133301e-01,-1.119705215096473694e-01
6.197280809283256531e-02,-4.994377195835113525e-01,-1.440940946340560913e-01
6.173324584960937500e-02,-4.880119264125823975e-01,-1.510330289602279663e-01
5.497360229492187500e-02,-4.850204586982727051e-01,-1.152603179216384888e-01
6.974945217370986938e-02,-4.680320918560028076e-01,-1.047317534685134888e-01
5.144424363970756531e-02,-4.651603698730468750e-01,-1.337455809116363525e-01
5.557174608111381531e-02,-4.497268795967102051e-01,-1.083213835954666138e-01
2.907180786132812500e-02,-4.338142573833465576e-01,-1.153205856680870056e-01
6.040191743522882462e-03,-4.899856746196746826e-01,-1.000663787126541138e-01
2.697753906250000000e-02,-4.893279969692230225e-01,-9.767379611730575562e-02
3.774566575884819031e-02,-4.784401059150695801e-01,-1.013221740722656250e-01
4.115524515509605408e-02,-5.172042846679687500e-01,-1.897369474172592163e-01
-2.040023915469646454e-02,-5.022491812705993652e-01,-3.984512388706207275e-01
-1.029052771627902985e-02,-3.994178771972656250e-01,1.736221276223659515e-02
-3.750915452837944031e-02,-5.176231265068054199e-01,-1.447525024414062500e-01
1.016937270760536194e-01,-5.006340146064758301e-01,-1.764564514160156250e-01
-4.169693216681480408e-02,-5.175033807754516602e-01,-8.056487888097763062e-02
-4.307251051068305969e-02,-4.930366575717926025e-01,-9.228973835706710815e-02
-4.989166185259819031e-02,-5.016509890556335449e-01,-1.836952269077301025e-01
-7.507629692554473877e-02,-4.600753784179687500e-01,-5.346603319048881531e-02
-5.001220852136611938e-02,-4.369850158691406250e-01,-7.177124172449111938e-02
-5.174636840820312500e-02,-4.978225827217102051e-01,-1.536056548357009888e-01
-1.824722252786159515e-02,-5.008735656738281250e-01,-1.461280882358551025e-01
-2.955322340130805969e-02,-4.829269349575042725e-01,-1.685005277395248413e-01
