x,y,z
1.956024207174777985e-02,-4.972839355468750000e-01,-4.628753662109375000e-02
3.439560160040855408e-02,-4.998565614223480225e-01,-2.008590660989284515e-02
1.932067982852458954e-02,-4.988990724086761475e-01,-2.409362792968750000e-02
2.285003662109375000e-02,-4.913024902343750000e-01,-3.408432006835937500e-02
2.440567128360271454e-02,-4.908828735351562500e-01,-3.863067552447319031e-02
1.777649013092741370e-04,-4.838249385356903076e-01,-2.558898879215121269e-03
1.309890765696763992e-02,-4.756286740303039551e-01,-1.805191114544868469e-02
-2.992248628288507462e-03,-4.753898680210113525e-01,-1.428375300019979477e-02
2.261047437787055969e-02,-4.920204281806945801e-01,-2.517089806497097015e-02
6.697845645248889923e-03,-4.636650085449218750e-01,1.945571973919868469e-02
2.213211171329021454e-02,-4.862174987792968750e-01,2.358322218060493469e-02
2.350845374166965485e-02,-4.691085815429687500e-01,-9.198989719152450562e-02
1.339797955006361008e-02,-4.738342463970184326e-01,-1.422348059713840485e-02
1.070632971823215485e-02,-4.735954403877258301e-01,-6.441269069910049438e-02
2.380752563476562500e-02,-4.708435237407684326e-01,-7.225036621093750000e-03
3.128433227539062500e-02,-4.887893795967102051e-01,8.448791690170764923e-03
3.176346048712730408e-02,-4.805938899517059326e-01,-2.792282216250896454e-02
9.390259161591529846e-03,-4.856193661689758301e-01,1.431121863424777985e-02
1.268005371093750000e-02,-4.703651368618011475e-01,-4.072418436408042908e-02
2.039718627929687500e-02,-4.848411679267883301e-01,-8.786239475011825562e-02
1.423568744212388992e-02,-4.714416563510894775e-01,-6.471252441406250000e-02
2.398681640625000000e-02,-4.720993041992187500e-01,-7.159119099378585815e-02
2.661895751953125000e-02,-4.821495115756988525e-01,-8.445282280445098877e-02
5.142975132912397385e-03,-4.591781795024871826e-01,-6.889953464269638062e-02
2.045745961368083954e-02,-4.810127317905426025e-01,-7.063446193933486938e-02
2.416610717773437500e-02,-4.787399470806121826e-01,-5.621719360351562500e-02
3.946685697883367538e-03,-4.694076478481292725e-01,-5.831146240234375000e-02
2.153396606445312500e-02,-4.931564331054687500e-01,-4.353561624884605408e-02
-5.206299014389514923e-03,-4.850807189941406250e-01,-1.476211566478013992e-02
1.279983576387166977e-02,-4.978820979595184326e-01,-1.613769493997097015e-02
1.483383215963840485e-02,-4.728775024414062500e-01,3.805999830365180969e-02
8.373260498046875000e-03,-4.764068722724914551e-01,1.209793146699666977e-02
7.775116246193647385e-03,-5.012916922569274902e-01,2.442093007266521454e-02
4.468460008502006531e-02,-4.716209471225738525e-01,-3.205032274127006531e-02
-4.309081938117742538e-03,-4.915412962436676025e-01,-1.212997455149888992e-02
1.375732477754354477e-02,-4.819099605083465576e-01,-1.601409981958568096e-03
2.380752563476562500e-02,-4.855590760707855225e-01,-9.677124209702014923e-03
1.291961688548326492e-02,-4.719200134277343750e-01,-1.356582622975111008e-02
2.697753906250000000e-02,-5.209732055664062500e-01,-1.404418982565402985e-02
-2.574157668277621269e-03,-5.034454464912414551e-01,-3.952789306640625000e-02
3.290024027228355408e-02,-4.932159483432769775e-01,-1.721496693789958954e-02
2.416610717773437500e-02,-4.947715699672698975e-01,3.746185451745986938e-02
4.282989725470542908e-02,-5.264763236045837402e-01,3.082199208438396454e-02
3.408050630241632462e-03,-4.501457214355468750e-01,2.274627797305583954e-02
4.606094583868980408e-02,-4.774238765239715576e-01,4.356384277343750000e-02
-1.956329308450222015e-02,-4.805343747138977051e-01,6.228714063763618469e-02
3.272018581628799438e-02,-4.984207153320312500e-01,3.135986253619194031e-02
-5.505371373146772385e-03,-5.186401605606079102e-01,6.868820637464523315e-02
-3.768844529986381531e-02,-4.960281550884246826e-01,3.184509230777621269e-03
2.829360961914062500e-02,-4.646820127964019775e-01,-5.502090603113174438e-02
3.347778460010886192e-03,-4.796371459960937500e-01,-1.482162531465291977e-02
1.555175799876451492e-02,-5.006935000419616699e-01,-3.336334368214011192e-03
4.988937452435493469e-02,-5.363464355468750000e-01,1.000442542135715485e-02
5.868301540613174438e-02,-5.423889160156250000e-01,1.927642896771430969e-02
8.452530205249786377e-02,-5.365859866142272949e-01,7.850646972656250000e-03
4.450530931353569031e-02,-5.215713381767272949e-01,-2.355575561523437500e-02
2.960968017578125000e-02,-4.894478023052215576e-01,-1.374511700123548508e-02
8.193969726562500000e-03,-4.801155030727386475e-01,2.454071119427680969e-02
-2.105865441262722015e-02,-4.746124446392059326e-01,-3.037262009456753731e-03
3.361740335822105408e-02,-4.905242919921875000e-01,-1.685562171041965485e-02
1.752548292279243469e-02,-4.906440675258636475e-01,5.187835916876792908e-02
5.329895019531250000e-02,-4.782012999057769775e-01,3.135986253619194031e-02
6.203231960535049438e-02,-4.799362123012542725e-01,-5.549621768295764923e-03
4.564208909869194031e-02,-4.957290589809417725e-01,3.064193762838840485e-02
9.988403879106044769e-03,-4.831062257289886475e-01,4.015350341796875000e-02
