x,y,z
3.092575073242187500e-02,-4.972839355468750000e-01,4.338378831744194031e-02
2.793502807617187500e-02,-5.112823843955993652e-01,7.108078151941299438e-02
5.054702982306480408e-02,-4.927375912666320801e-01,3.644485399127006531e-02
3.188323974609375000e-02,-4.961471557617187500e-01,1.305465679615736008e-02
2.542266808450222015e-02,-5.028473138809204102e-01,2.663421630859375000e-02
2.434539794921875000e-02,-4.973434507846832275e-01,3.381271287798881531e-02
6.459045689553022385e-03,-4.978820979595184326e-01,3.327408060431480408e-02
4.724121186882257462e-03,-4.968650937080383301e-01,3.835907205939292908e-02
2.452545240521430969e-02,-4.861572384834289551e-01,6.988449394702911377e-02
1.614990271627902985e-02,-4.879524409770965576e-01,8.663406223058700562e-02
3.792495653033256531e-02,-5.010528564453125000e-01,6.910705566406250000e-02
5.060653761029243469e-02,-4.944129884243011475e-01,5.810013040900230408e-02
6.155395507812500000e-02,-4.887893795967102051e-01,5.965499952435493469e-02
4.803466796875000000e-02,-4.947715699672698975e-01,5.540771409869194031e-02
3.738632425665855408e-02,-5.128974914550781250e-01,2.347564790397882462e-03
2.015838585793972015e-02,-4.959678649902343750e-01,-1.356582622975111008e-02
3.373718261718750000e-02,-4.921989440917968750e-01,-4.831695463508367538e-03
2.051696740090847015e-02,-4.791580140590667725e-01,-2.349548414349555969e-02
2.331543015316128731e-03,-4.816711544990539551e-01,-5.130767822265625000e-03
4.364776890724897385e-03,-5.065559744834899902e-01,8.448105305433273315e-02
2.476425282657146454e-02,-4.834053218364715576e-01,7.024383544921875000e-02
4.612045362591743469e-02,-4.647415280342102051e-01,7.622528076171875000e-02
8.014678955078125000e-03,-4.645027220249176025e-01,-5.454254150390625000e-02
1.100540161132812500e-02,-4.913017451763153076e-01,-8.876037597656250000e-02
-1.681137084960937500e-02,-4.607933163642883301e-01,-6.489181518554687500e-02
1.405639667063951492e-02,-4.759285151958465576e-01,-4.174118116497993469e-02
4.664612002670764923e-03,-4.734756648540496826e-01,-7.075424492359161377e-02
-1.138305640779435635e-03,-4.793975949287414551e-01,-1.141838058829307556e-01
1.333847083151340485e-02,-4.793380796909332275e-01,-9.270782768726348877e-02
5.680847447365522385e-03,-4.710228145122528076e-01,-6.842117756605148315e-02
5.262756254523992538e-03,-4.701255857944488525e-01,-8.666610717773437500e-02
3.164367750287055969e-02,-4.832260310649871826e-01,-6.471252441406250000e-02
1.650924794375896454e-02,-4.730567932128906250e-01,-1.018012985587120056e-01
2.195282094180583954e-02,-4.612724483013153076e-01,-1.199264526367187500e-01
