x,y,z
3.182296827435493469e-02,-4.802353084087371826e-01,2.226715162396430969e-02
4.043731838464736938e-02,-4.980613887310028076e-01,-7.463836576789617538e-03
9.116516262292861938e-02,-4.841232299804687500e-01,-4.838104173541069031e-02
1.545150727033615112e-01,-4.954292476177215576e-01,-2.887954749166965485e-02
1.771278381347656250e-01,-4.811325073242187500e-01,-2.289733849465847015e-02
1.481742858886718750e-01,-4.932762086391448975e-01,-1.105346716940402985e-02
1.503273099660873413e-01,-4.782012999057769775e-01,7.970429025590419769e-03
1.596000641584396362e-01,-4.798767268657684326e-01,1.066207885742187500e-02
1.418930143117904663e-01,-4.829872250556945801e-01,1.084136962890625000e-02
1.746749877929687500e-01,-4.884307980537414551e-01,-2.158126793801784515e-02
1.503875702619552612e-01,-4.693481624126434326e-01,2.041320875287055969e-02
1.360908597707748413e-01,-4.938743710517883301e-01,-3.181076049804687500e-02
8.422622829675674438e-02,-4.829269349575042725e-01,-5.633774027228355408e-02
-1.058959960937500000e-02,-4.727577269077301025e-01,-7.769317924976348877e-02
-3.691101074218750000e-02,-5.093681216239929199e-01,-1.104751601815223694e-01
-7.196579128503799438e-02,-5.042831301689147949e-01,-1.537254303693771362e-01
-9.063034504652023315e-02,-4.794571101665496826e-01,-1.754402220249176025e-01
-9.021148830652236938e-02,-4.980018734931945801e-01,-1.530075073242187500e-01
-6.412964314222335815e-02,-4.436248838901519775e-01,-1.910537779331207275e-01
-1.076789870858192444e-01,-4.723991453647613525e-01,-1.909332275390625000e-01
-3.505630418658256531e-02,-4.324981868267059326e-01,-2.008041441440582275e-01
-9.828644245862960815e-02,-4.372840821743011475e-01,-1.802253723144531250e-01
-8.530578762292861938e-02,-4.518798887729644775e-01,-2.282615751028060913e-01
-6.951294094324111938e-02,-4.525383114814758301e-01,-2.070846557617187500e-01
