x,y,z
-5.505371373146772385e-03,-4.698265194892883301e-01,-9.916839748620986938e-02
7.954406552016735077e-03,-4.703643918037414551e-01,-1.142433211207389832e-01
2.141418494284152985e-02,-4.438041746616363525e-01,-1.479225158691406250e-01
1.315918006002902985e-02,-4.500259459018707275e-01,-1.041336059570312500e-01
2.372741728322580457e-04,-4.662971496582031250e-01,-1.240539550781250000e-01
9.689331054687500000e-03,-4.639045894145965576e-01,-1.460082978010177612e-01
1.351776160299777985e-02,-4.640838801860809326e-01,-1.403854340314865112e-01
9.091186337172985077e-03,-4.514015316963195801e-01,-1.418807953596115112e-01
1.597061194479465485e-02,-4.426681697368621826e-01,-1.362579315900802612e-01
-1.136779785156250000e-02,-4.710822999477386475e-01,-1.333259642124176025e-01
1.878280751407146454e-02,-4.596572816371917725e-01,-1.680221557617187500e-01
2.470474317669868469e-02,-4.532562196254730225e-01,-1.513320952653884888e-01
1.333847083151340485e-02,-4.414115846157073975e-01,-1.330276578664779663e-01
1.985931396484375000e-02,-4.576828181743621826e-01,-1.580924987792968750e-01
1.254272530786693096e-03,-4.474533200263977051e-01,-1.566566526889801025e-01
9.330749511718750000e-03,-4.346519410610198975e-01,-1.556991636753082275e-01
1.926040649414062500e-02,-4.665962159633636475e-01,-1.548622101545333862e-01
2.075653150677680969e-02,-4.618103206157684326e-01,-1.504951566457748413e-01
3.032760694622993469e-02,-4.556488096714019775e-01,-1.639541685581207275e-01
4.065704531967639923e-03,-4.464965760707855225e-01,-1.462478637695312500e-01
3.319931030273437500e-02,-4.537346065044403076e-01,-1.595871001482009888e-01
6.219482515007257462e-03,-4.559478759765625000e-01,-1.682014465332031250e-01
3.595123440027236938e-02,-4.697067439556121826e-01,-1.705345213413238525e-01
3.583145141601562500e-02,-4.543929994106292725e-01,-1.617408841848373413e-01
4.245758056640625000e-03,-4.444625973701477051e-01,-1.400260925292968750e-01
5.066680908203125000e-02,-4.637847840785980225e-01,-1.565963774919509888e-01
2.554245106875896454e-02,-4.656387269496917725e-01,-1.580917388200759888e-01
1.716690137982368469e-02,-4.653999507427215576e-01,-1.478622406721115112e-01
4.647903516888618469e-02,-4.675529599189758301e-01,-1.740638762712478638e-01
1.100540161132812500e-02,-4.576233029365539551e-01,-1.330871582031250000e-01
2.470474317669868469e-02,-4.727577269077301025e-01,-1.421798765659332275e-01
1.955947838723659515e-02,-4.647415280342102051e-01,-1.455894559621810913e-01
3.786544874310493469e-02,-4.637245237827301025e-01,-1.454696655273437500e-01
2.231216430664062500e-02,-4.732963740825653076e-01,-1.460685729980468750e-01
9.868621826171875000e-03,-4.537940919399261475e-01,-1.428375244140625000e-01
2.302932739257812500e-02,-4.770050048828125000e-01,-1.564170867204666138e-01
