x,y,z
2.494354359805583954e-02,-4.843032956123352051e-01,8.149719797074794769e-03
3.971939161419868469e-02,-4.941139221191406250e-01,3.393249586224555969e-02
5.234146118164062500e-02,-4.872940182685852051e-01,2.902679517865180969e-02
5.575103685259819031e-02,-4.832855165004730225e-01,5.798034742474555969e-02
1.333847083151340485e-02,-4.962074458599090576e-01,2.591629140079021454e-02
8.193969726562500000e-03,-4.907035827636718750e-01,3.889694437384605408e-02
9.868621826171875000e-03,-4.933357238769531250e-01,1.520843524485826492e-02
2.039718627929687500e-02,-4.814315736293792725e-01,5.523681757040321827e-04
-1.746978797018527985e-02,-4.666557312011718750e-01,2.256622351706027985e-02
-7.000732701271772385e-03,-4.759285151958465576e-01,-4.951477050781250000e-03
2.009811438620090485e-02,-4.935753047466278076e-01,-2.439117524772882462e-03
2.368774451315402985e-02,-5.053001642227172852e-01,-2.738189650699496269e-03
2.996826171875000000e-02,-5.015312433242797852e-01,4.441070836037397385e-03
6.099700927734375000e-03,-4.779624938964843750e-01,3.435134887695312500e-02
2.267074584960937500e-02,-4.731170833110809326e-01,-2.199554583057761192e-03
3.020782582461833954e-02,-4.716812074184417725e-01,4.206771776080131531e-02
6.023788452148437500e-02,-4.926178157329559326e-01,2.932586707174777985e-02
4.049758985638618469e-02,-5.147514343261718750e-01,6.534576416015625000e-03
3.391723707318305969e-02,-4.990188777446746826e-01,-1.530075073242187500e-02
1.991882361471652985e-02,-4.918403625488281250e-01,2.268600463867187500e-02
3.774566575884819031e-02,-4.844825863838195801e-01,2.448043785989284515e-02
2.727661095559597015e-02,-4.999160766601562500e-01,2.083129994571208954e-02
3.505325317382812500e-02,-5.009925961494445801e-01,-8.959198370575904846e-03
2.805480919778347015e-02,-4.892082214355468750e-01,1.772079430520534515e-02
1.519241370260715485e-02,-4.895072877407073975e-01,-6.985473912209272385e-03
-1.815795985748991370e-04,-4.825683534145355225e-01,2.214813232421875000e-02
1.015472458675503731e-03,-5.055397152900695801e-01,2.753143385052680969e-02
2.972946129739284515e-02,-5.138542056083679199e-01,-1.613769493997097015e-02
6.077652052044868469e-02,-4.956092834472656250e-01,-1.829147338867187500e-02
2.990875206887722015e-02,-5.026680231094360352e-01,1.413192786276340485e-02
1.776504516601562500e-02,-5.074531435966491699e-01,2.555770985782146454e-02
3.983917459845542908e-02,-4.895072877407073975e-01,2.059249952435493469e-02
2.211761428043246269e-03,-4.866958558559417725e-01,9.109497186727821827e-04
6.442566215991973877e-02,-4.810127317905426025e-01,1.395187433809041977e-02
3.707122756168246269e-03,-5.118202567100524902e-01,3.560714796185493469e-02
4.205245897173881531e-02,-4.806541502475738525e-01,-2.433319203555583954e-02
3.445510938763618469e-02,-4.782012999057769775e-01,3.058242797851562500e-02
4.881210252642631531e-02,-4.885505735874176025e-01,3.327408060431480408e-02
4.253082349896430969e-02,-4.903450012207031250e-01,3.794021531939506531e-02
2.512283436954021454e-02,-4.870544373989105225e-01,-3.013534657657146454e-02
4.372711107134819031e-02,-4.746719300746917725e-01,3.488922119140625000e-02
5.132446438074111938e-02,-4.908233582973480225e-01,2.711257897317409515e-02
4.300994798541069031e-02,-4.607338011264801025e-01,1.748657203279435635e-03
3.218231350183486938e-02,-4.866363704204559326e-01,3.088149987161159515e-02
4.247131571173667908e-02,-4.837043881416320801e-01,-7.554016262292861938e-02
3.822403028607368469e-02,-4.807136654853820801e-01,-3.067474439740180969e-02
2.051696740090847015e-02,-4.916008114814758301e-01,-1.062774681486189365e-03
6.873245537281036377e-02,-5.033859610557556152e-01,-1.477432250976562500e-01
3.409652784466743469e-02,-5.004547238349914551e-01,7.012939546257257462e-03
