x,y,z
-1.842651329934597015e-02,-4.664169251918792725e-01,-8.086395263671875000e-02
-3.411102341488003731e-03,-4.715614318847656250e-01,-1.278228759765625000e-01
3.319931030273437500e-02,-4.622886776924133301e-01,-1.561782807111740112e-01
1.979904249310493469e-02,-4.716804623603820801e-01,-1.298568695783615112e-01
1.650848425924777985e-02,-4.719795286655426025e-01,-1.077827438712120056e-01
2.763595618307590485e-02,-4.626480042934417725e-01,-1.093383803963661194e-01
4.259109497070312500e-02,-4.597763121128082275e-01,-1.029373183846473694e-01
4.534301906824111938e-02,-4.683906733989715576e-01,-1.028175354003906250e-01
5.778503417968750000e-02,-4.621696472167968750e-01,-1.130470260977745056e-01
5.012817308306694031e-02,-4.540939331054687500e-01,-1.185508742928504944e-01
5.778503417968750000e-02,-4.786201417446136475e-01,-1.065864562988281250e-01
5.270080640912055969e-02,-4.564262330532073975e-01,-1.073043867945671082e-01
5.000839382410049438e-02,-4.546318054199218750e-01,-9.719467163085937500e-02
4.935073852539062500e-02,-4.672538936138153076e-01,-1.049713119864463806e-01
4.079666361212730408e-02,-4.461975097656250000e-01,-1.077232360839843750e-01
4.157409816980361938e-02,-4.536750912666320801e-01,-1.162773147225379944e-01
6.269073486328125000e-02,-4.659980833530426025e-01,-1.336257904767990112e-01
3.002853505313396454e-02,-3.931961059570312500e-01,-8.199997246265411377e-02
5.694809183478355408e-02,-4.396171569824218750e-01,-4.921875149011611938e-02
2.811431884765625000e-02,-4.422492980957031250e-01,-7.284774631261825562e-02
3.080596961081027985e-02,-4.776031672954559326e-01,-1.262672394514083862e-01
5.024795606732368469e-02,-4.778427183628082275e-01,-1.087997481226921082e-01
5.784530565142631531e-02,-4.689292907714843750e-01,-1.095779463648796082e-01
6.155395507812500000e-02,-4.575035274028778076e-01,-9.390487521886825562e-02
5.449524149298667908e-02,-4.646217525005340576e-01,-1.290786713361740112e-01
5.868225172162055969e-02,-4.606735408306121826e-01,-1.044929549098014832e-01
4.265060648322105408e-02,-4.686302244663238525e-01,-1.184905990958213806e-01
2.937087975442409515e-02,-4.626480042934417725e-01,-1.192085295915603638e-01
3.589096292853355408e-02,-4.747917354106903076e-01,-9.348602592945098877e-02
2.159423939883708954e-02,-4.648613035678863525e-01,-7.984695583581924438e-02
2.117538452148437500e-02,-4.807136654853820801e-01,-8.798217773437500000e-02
2.667846716940402985e-02,-4.820892512798309326e-01,-1.015617400407791138e-01
-6.179809861350804567e-05,-4.762870967388153076e-01,-1.305748075246810913e-01
-1.557159470394253731e-03,-4.783210754394531250e-01,-9.845123440027236938e-02
-8.137512020766735077e-03,-4.764068722724914551e-01,-1.014419570565223694e-01
-3.798828274011611938e-02,-4.738342463970184326e-01,-1.069450378417968750e-01
-3.487701341509819031e-02,-4.677925109863281250e-01,-1.071250960230827332e-01
-2.781829796731472015e-02,-4.817909300327301025e-01,-8.899917453527450562e-02
1.740570180118083954e-02,-4.184402525424957275e-01,-1.335060149431228638e-01
2.955017052590847015e-02,-4.557090699672698975e-01,-1.524688750505447388e-01
-3.320236131548881531e-02,-4.174835383892059326e-01,-1.224990859627723694e-01
-2.428894117474555969e-02,-4.672538936138153076e-01,-1.066467314958572388e-01
-6.741943210363388062e-02,-4.594177305698394775e-01,-1.574340909719467163e-01
-7.118835300207138062e-02,-4.891487061977386475e-01,-1.157989501953125000e-01
-6.729965656995773315e-02,-4.697670042514801025e-01,-1.272811926901340485e-02
-4.582443460822105408e-02,-4.864563047885894775e-01,-5.071411281824111938e-02
