x,y,z
1.728668250143527985e-02,-4.624687135219573975e-01,-3.946838527917861938e-02
2.189331129193305969e-02,-4.770645201206207275e-01,-9.438323974609375000e-02
2.452545240521430969e-02,-4.694679379463195801e-01,-6.411438435316085815e-02
1.076583843678236008e-02,-4.725784361362457275e-01,-8.295746147632598877e-02
4.294967651367187500e-02,-4.802947938442230225e-01,-3.719482570886611938e-02
1.244049053639173508e-02,-4.595970213413238525e-01,-3.384475782513618469e-02
7.116699125617742538e-03,-4.895675778388977051e-01,-1.076629683375358582e-01
1.369705237448215485e-02,-4.877128601074218750e-01,-8.810196071863174438e-02
8.033752441406250000e-02,-4.517608582973480225e-01,5.217742919921875000e-02
1.066589355468750000e-01,-4.652801454067230225e-01,-5.741424486041069031e-02
2.344955503940582275e-01,-5.008727908134460449e-01,-7.063446193933486938e-02
2.260604947805404663e-01,-5.104446411132812500e-01,-1.805244535207748413e-01
2.131988555192947388e-01,-4.825080931186676025e-01,-1.148422285914421082e-01
2.077552825212478638e-01,-4.116210937500000000e-01,8.376312255859375000e-02
1.305870115756988525e-01,-4.468551576137542725e-01,5.110092088580131531e-02
6.633987277746200562e-02,-4.811920225620269775e-01,-2.397461049258708954e-02
1.172332745045423508e-02,-4.365661740303039551e-01,-1.076629683375358582e-01
5.760574340820312500e-02,-5.019500851631164551e-01,-2.858047559857368469e-02
1.638946495950222015e-02,-5.024887323379516602e-01,-8.265838772058486938e-02
2.091980073601007462e-03,-4.677329957485198975e-01,-3.193054348230361938e-02
1.961975172162055969e-02,-4.531364440917968750e-01,4.410171508789062500e-02
-2.805709838867187500e-02,-4.927375912666320801e-01,1.568603562191128731e-03
-5.086517427116632462e-03,-4.633056819438934326e-01,1.930236903717741370e-04
3.527831984683871269e-03,-4.738342463970184326e-01,-1.796875000000000000e-01
1.949997060000896454e-02,-4.454200863838195801e-01,-9.444274753332138062e-02
