x,y,z
1.608963124454021454e-02,-4.738342463970184326e-01,-3.988647460937500000e-02
1.172332745045423508e-02,-5.005142092704772949e-01,-4.796218872070312500e-02
-1.437377999536693096e-03,-5.187591910362243652e-01,-2.630767785012722015e-02
1.154403667896986008e-02,-5.205543637275695801e-01,-5.029525980353355408e-02
1.148376520723104477e-02,-5.048813223838806152e-01,7.790375035256147385e-03
3.767395159229636192e-03,-4.795173704624176025e-01,-1.060485883499495685e-04
-1.615295372903347015e-02,-4.612716734409332275e-01,5.517578218132257462e-03
5.501556675881147385e-03,-4.512817561626434326e-01,-3.366546705365180969e-02
9.748840704560279846e-03,-4.789192378520965576e-01,-5.244903638958930969e-02
-1.723022572696208954e-02,-5.041038393974304199e-01,-2.816162072122097015e-02
3.026809729635715485e-02,-5.086494684219360352e-01,-4.365539550781250000e-02
2.087631262838840485e-02,-4.752098023891448975e-01,-5.831146240234375000e-02
6.789550930261611938e-02,-4.502052366733551025e-01,4.441070836037397385e-03
1.791015714406967163e-01,-4.725181758403778076e-01,-1.060485883499495685e-04
2.096099853515625000e-01,-4.917808473110198975e-01,-7.757339626550674438e-02
2.699089050292968750e-01,-4.980621337890625000e-01,-1.912918128073215485e-02
2.291709929704666138e-01,-5.350303649902343750e-01,-4.449310526251792908e-02
2.913246154785156250e-01,-4.887298643589019775e-01,-3.671569749712944031e-02
1.698890775442123413e-01,-4.301658570766448975e-01,4.733199998736381531e-02
1.768280118703842163e-01,-4.849609434604644775e-01,1.150512718595564365e-03
1.048042327165603638e-01,-4.661178588867187500e-01,-3.958740457892417908e-02
2.422638051211833954e-02,-4.667152464389801025e-01,-6.022567674517631531e-02
-1.023101806640625000e-02,-4.779022336006164551e-01,-9.982681274414062500e-02
-8.434905856847763062e-02,-4.848411679267883301e-01,-8.499145507812500000e-02
-1.295730620622634888e-01,-4.893875122070312500e-01,-7.332611083984375000e-02
-1.079177856445312500e-01,-4.640235900878906250e-01,-1.253700256347656250e-01
-6.849594414234161377e-02,-4.611526429653167725e-01,-2.447723448276519775e-01
-7.047042995691299438e-02,-4.481712281703948975e-01,-1.728675812482833862e-01
-9.888534992933273315e-02,-4.542129635810852051e-01,-1.735855191946029663e-01
-9.673156589269638062e-02,-4.603744447231292725e-01,-1.726280301809310913e-01
-1.010986343026161194e-01,-4.719200134277343750e-01,-1.842933744192123413e-01
-9.362106770277023315e-02,-4.450607299804687500e-01,-2.376533597707748413e-01
-1.648674011230468750e-01,-4.268158078193664551e-01,-1.780723631381988525e-01
