x,y,z
2.709732018411159515e-02,-4.831062257289886475e-01,2.304458618164062500e-02
4.749603196978569031e-02,-4.737747311592102051e-01,-1.140640303492546082e-01
3.134460374712944031e-02,-4.884307980537414551e-01,-8.696518093347549438e-02
3.535232692956924438e-02,-4.842430055141448975e-01,-8.092346042394638062e-02
5.252075195312500000e-02,-4.705444276332855225e-01,-9.695587307214736938e-02
2.853317372500896454e-02,-4.670150876045227051e-01,-1.439148038625717163e-01
5.892181396484375000e-02,-4.660575985908508301e-01,-1.214218139648437500e-01
4.348831251263618469e-02,-4.652198851108551025e-01,-9.228973835706710815e-02
2.793502807617187500e-02,-4.672546386718750000e-01,-1.494178771972656250e-01
3.421554714441299438e-02,-4.227478206157684326e-01,-2.308937162160873413e-01
4.653930664062500000e-02,-4.137146174907684326e-01,-2.520103454589843750e-01
2.835388295352458954e-02,-4.460777342319488525e-01,-2.152809202671051025e-01
2.571105957031250000e-03,-4.176628291606903076e-01,-2.590095698833465576e-01
1.519241370260715485e-02,-4.438041746616363525e-01,-3.296577632427215576e-01
4.594039916992187500e-02,-4.233459532260894775e-01,-3.403053283691406250e-01
1.315918006002902985e-02,-4.054596126079559326e-01,-3.236160278320312500e-01
-6.941223051398992538e-03,-4.222091734409332275e-01,-3.148216307163238525e-01
-6.581878755241632462e-03,-4.318405091762542725e-01,-3.422195613384246826e-01
1.632919348776340485e-02,-4.314819276332855225e-01,-3.331871032714843750e-01
5.261993501335382462e-03,-4.032463133335113525e-01,-3.386306762695312500e-01
-5.265808198601007462e-03,-4.040840268135070801e-01,-2.980720698833465576e-01
-1.489715557545423508e-02,-4.216110408306121826e-01,-3.174537718296051025e-01
1.166381873190402985e-02,-4.161674678325653076e-01,-3.632766902446746826e-01
4.066467285156250000e-03,-4.248413145542144775e-01,-2.883217036724090576e-01
4.881210252642631531e-02,-4.519401490688323975e-01,-1.951210051774978638e-01
