x,y,z
9.510040283203125000e-03,-4.619896113872528076e-01,5.977478250861167908e-02
2.494354359805583954e-02,-4.898666441440582275e-01,2.525329764466732740e-04
9.629058651626110077e-03,-4.704841673374176025e-01,3.782043606042861938e-02
7.236480712890625000e-03,-4.814315736293792725e-01,6.569748371839523315e-02
3.707122756168246269e-03,-4.744926393032073975e-01,-3.240890428423881531e-02
-2.602386474609375000e-02,-4.724586606025695801e-01,-1.906890980899333954e-02
9.988403879106044769e-03,-4.768852293491363525e-01,-4.539031907916069031e-02
1.788482628762722015e-02,-4.429672360420227051e-01,-1.702354401350021362e-01
-2.464828453958034515e-02,-4.109626710414886475e-01,-3.070449829101562500e-01
-3.110809437930583954e-02,-4.388992488384246826e-01,-2.642738521099090576e-01
-2.022094838321208954e-02,-4.703651368618011475e-01,-2.354400604963302612e-01
8.971405215561389923e-03,-4.401558041572570801e-01,-2.780319154262542725e-01
-1.238479651510715485e-02,-4.130569398403167725e-01,-3.164970576763153076e-01
-3.320236131548881531e-02,-4.534950256347656250e-01,-2.377128601074218750e-01
1.884231530129909515e-02,-4.575035274028778076e-01,-8.104324340820312500e-02
-7.842636108398437500e-02,-4.280715882778167725e-01,-2.379524260759353638e-01
9.870224446058273315e-02,-4.456588923931121826e-01,-1.445724517107009888e-01
-1.591415517032146454e-02,-4.589385986328125000e-01,-1.055099517107009888e-01
-1.053009089082479477e-02,-4.785598814487457275e-01,-1.670654267072677612e-01
8.074188604950904846e-03,-4.746719300746917725e-01,-1.396675109863281250e-01
2.667846716940402985e-02,-4.687492549419403076e-01,-1.530670225620269775e-01
-2.303238026797771454e-02,-4.517601132392883301e-01,-5.567932128906250000e-02
