x,y,z
1.926117017865180969e-02,-4.830467402935028076e-01,-2.678604237735271454e-02
3.702774271368980408e-02,-4.756889343261718750e-01,5.995941348373889923e-03
1.016769465059041977e-02,-4.861572384834289551e-01,-1.015548687428236008e-02
1.226119976490736008e-02,-4.893875122070312500e-01,-3.851089626550674438e-02
1.363754272460937500e-02,-4.690490663051605225e-01,-3.510132059454917908e-02
7.759094587527215481e-04,-4.816108644008636475e-01,-4.945831373333930969e-02
3.882217407226562500e-02,-4.829269349575042725e-01,-2.977676503360271454e-02
9.928894229233264923e-03,-4.794571101665496826e-01,-5.280761793255805969e-02
2.929687500000000000e-03,-4.761078059673309326e-01,-1.703491248190402985e-02
1.561126764863729477e-02,-4.658180177211761475e-01,2.885437104851007462e-03
-5.401611560955643654e-04,-4.971641600131988525e-01,-2.780303917825222015e-02
6.817627232521772385e-03,-4.953697323799133301e-01,-3.133239969611167908e-02
1.040725689381361008e-02,-5.000953674316406250e-01,-3.665618970990180969e-02
1.668853871524333954e-02,-4.802353084087371826e-01,-4.389495775103569031e-02
-1.507644634693861008e-02,-4.860977232456207275e-01,-1.171112060546875000e-02
-5.564880557358264923e-03,-4.857391417026519775e-01,-2.140197716653347015e-02
1.465377863496541977e-02,-5.007538199424743652e-01,-6.680603325366973877e-02
1.303939800709486008e-02,-4.899261593818664551e-01,-5.867004394531250000e-02
-1.417922973632812500e-02,-4.829872250556945801e-01,-5.496139451861381531e-02
-6.642151158303022385e-03,-4.773040711879730225e-01,2.884750440716743469e-02
-2.662201039493083954e-02,-4.877128601074218750e-01,-2.475204505026340485e-02
-1.740951649844646454e-02,-5.000953674316406250e-01,-9.138489142060279846e-03
-1.465759333223104477e-02,-4.919006526470184326e-01,-4.539031907916069031e-02
1.818390004336833954e-02,-4.835853576660156250e-01,1.526794489473104477e-02
3.696746751666069031e-02,-4.890289306640625000e-01,2.992401085793972015e-02
1.603012159466743469e-02,-4.870552122592926025e-01,-5.197067186236381531e-02
6.227188184857368469e-02,-4.904045164585113525e-01,-4.509124904870986938e-02
5.467453226447105408e-02,-4.923790097236633301e-01,-8.026581257581710815e-02
7.094573974609375000e-02,-4.616912901401519775e-01,-5.370330996811389923e-03
2.871246449649333954e-02,-4.378822445869445801e-01,-1.027526892721652985e-02
5.401687696576118469e-02,-4.642631709575653076e-01,-2.188034169375896454e-02
1.034286543726921082e-01,-4.954299926757812500e-01,-1.254882849752902985e-02
8.386688679456710815e-02,-4.995574951171875000e-01,-1.996612548828125000e-02
8.404617756605148315e-02,-4.978820979595184326e-01,-5.728912539780139923e-03
1.192215010523796082e-01,-4.581611752510070801e-01,-4.233551211655139923e-03
1.191612258553504944e-01,-5.000358819961547852e-01,-1.440277136862277985e-02
1.083335876464843750e-01,-4.819702208042144775e-01,-3.940811380743980408e-02
6.340866535902023315e-02,-4.806541502475738525e-01,-8.541031181812286377e-02
