x,y,z
5.979919340461492538e-03,-3.890090882778167725e-01,-8.690567314624786377e-02
2.075653150677680969e-02,-4.482315182685852051e-01,-6.375503540039062500e-02
-1.079780608415603638e-01,-4.052200317382812500e-01,-5.974731594324111938e-02
-2.698059193789958954e-02,-5.070945620536804199e-01,-1.676635742187500000e-01
2.733688428997993469e-02,-5.702056884765625000e-01,-9.420394897460937500e-02
3.565216064453125000e-02,-5.276131033897399902e-01,-5.986633524298667908e-02
2.865295484662055969e-02,-5.460975766181945801e-01,-6.453247368335723877e-02
-1.310272235423326492e-02,-4.783805906772613525e-01,-9.294738620519638062e-02
-3.052520798519253731e-03,-4.768852293491363525e-01,-9.336624294519424438e-02
-4.702072218060493469e-02,-4.334556758403778076e-01,-1.091590896248817444e-01
-5.037079006433486938e-02,-4.670150876045227051e-01,-7.177124172449111938e-02
-5.467758327722549438e-02,-4.499061703681945801e-01,-7.882995903491973877e-02
-3.607330471277236938e-02,-4.631263911724090576e-01,-1.204650923609733582e-01
-4.127807542681694031e-02,-4.826278686523437500e-01,-1.293785125017166138e-01
-3.750915452837944031e-02,-4.421295225620269775e-01,-7.637023809365928173e-04
-1.788787916302680969e-02,-4.663566648960113525e-01,-1.056289672851562500e-01
-2.793808095157146454e-02,-4.823288023471832275e-01,-1.551010161638259888e-01
-3.650665283203125000e-03,-4.838844239711761475e-01,-1.638351529836654663e-01
-1.676940941251814365e-03,-4.759277403354644775e-01,-1.254898160696029663e-01
-3.368072584271430969e-02,-4.681518673896789551e-01,-7.111282646656036377e-02
-4.175643995404243469e-02,-4.556488096714019775e-01,-4.969711229205131531e-02
-1.399993896484375000e-02,-4.682113826274871826e-01,-1.100563034415245056e-01
-2.530593983829021454e-02,-4.016906917095184326e-01,-3.246917948126792908e-02
-1.914444006979465485e-02,-4.595970213413238525e-01,-1.277633756399154663e-01
-2.518615685403347015e-02,-4.423088133335113525e-01,-1.585708707571029663e-01
5.261993501335382462e-03,-4.793380796909332275e-01,-1.233360320329666138e-01
1.202240027487277985e-02,-4.505043029785156250e-01,-3.486175462603569031e-02
2.984924428164958954e-02,-4.182014465332031250e-01,-9.707488864660263062e-02
3.989868238568305969e-02,-4.485900998115539551e-01,-1.132263168692588806e-01
2.781524695456027985e-02,-4.357284605503082275e-01,-1.229774504899978638e-01
6.328888237476348877e-02,-4.776626527309417725e-01,-1.528877317905426025e-01
6.053695827722549438e-02,-4.562469422817230225e-01,-1.086204573512077332e-01
7.309951633214950562e-02,-4.958480894565582275e-01,-1.091590896248817444e-01
1.034286543726921082e-01,-5.098465085029602051e-01,-1.029373183846473694e-01
8.978958427906036377e-02,-4.959083497524261475e-01,-1.185508742928504944e-01
6.574173271656036377e-02,-4.991386532783508301e-01,-1.710731536149978638e-01
8.530273288488388062e-02,-4.802353084087371826e-01,-1.243530288338661194e-01
5.090561136603355408e-02,-4.883705079555511475e-01,-1.399665921926498413e-01
7.848282158374786377e-02,-4.778427183628082275e-01,-1.300964355468750000e-01
1.141960173845291138e-01,-4.637245237827301025e-01,-1.095779463648796082e-01
