x,y,z
-2.554473839700222015e-02,-4.587600827217102051e-01,-9.641724079847335815e-02
-3.278350830078125000e-02,-4.353103637695312500e-01,-1.250709593296051025e-01
-3.152694925665855408e-02,-4.552299678325653076e-01,-1.260879486799240112e-01
-2.249450795352458954e-02,-4.596572816371917725e-01,-5.944824218750000000e-02
2.614059485495090485e-02,-4.756286740303039551e-01,-1.009635925292968750e-01
1.363754272460937500e-02,-4.405143857002258301e-01,-1.071846038103103638e-01
-5.736923217773437500e-02,-4.696464538574218750e-01,-1.199264526367187500e-01
8.971405215561389923e-03,-4.780220091342926025e-01,-1.476829499006271362e-01
-5.108871683478355408e-02,-5.246223807334899902e-01,-5.125274881720542908e-02
-1.968231238424777985e-02,-4.880119264125823975e-01,-5.609893705695867538e-03
-1.154708862304687500e-02,-4.664169251918792725e-01,-2.265266478061676025e-01
-7.359314244240522385e-03,-3.933158814907073975e-01,5.738220363855361938e-02
-4.271392896771430969e-02,-4.487098753452301025e-01,-9.569931030273437500e-02
-1.496887183748185635e-03,-4.700660705566406250e-01,-2.730674743652343750e-01
-2.698059193789958954e-02,-4.695869386196136475e-01,-1.590492278337478638e-01
-4.761886596679687500e-02,-5.122993588447570801e-01,-5.561904981732368469e-02
-5.671158060431480408e-02,-5.225281119346618652e-01,-7.661666721105575562e-02
-1.213073774124495685e-04,-5.315017700195312500e-01,-9.288787841796875000e-02
2.966995351016521454e-02,-5.146919488906860352e-01,-1.739448606967926025e-01
-1.130828913301229477e-02,-5.166061520576477051e-01,-8.606796711683273315e-02
1.770477369427680969e-02,-4.247215390205383301e-01,-1.129875183105468750e-01
3.587341401726007462e-03,-4.235847592353820801e-01,-9.031524509191513062e-02
5.234146118164062500e-02,-4.423088133335113525e-01,-1.147155743092298508e-02
-8.855438791215419769e-03,-4.734153747558593750e-01,-9.845123440027236938e-02
2.643966674804687500e-02,-5.073341727256774902e-01,-1.604850739240646362e-01
2.978897094726562500e-02,-4.989585876464843750e-01,-4.180068895220756531e-02
2.211761428043246269e-03,-4.823883175849914551e-01,-5.621795728802680969e-02
7.356262300163507462e-03,-4.706642329692840576e-01,-8.642730861902236938e-02
7.775116246193647385e-03,-5.276131033897399902e-01,-1.203453093767166138e-01
1.160354632884263992e-02,-4.253196716308593750e-01,-5.095367506146430969e-02
5.030746385455131531e-02,-5.203148126602172852e-01,-1.439743041992187500e-01
1.979980431497097015e-02,-4.806541502475738525e-01,-1.163375899195671082e-01
-4.026107862591743469e-02,-5.130767822265625000e-01,-4.359512403607368469e-02
-3.158722072839736938e-02,-5.252799987792968750e-01,-8.648681640625000000e-02
2.476425282657146454e-02,-5.169647336006164551e-01,-1.472045928239822388e-01
1.908111572265625000e-02,-5.204941034317016602e-01,-1.008438095450401306e-01
2.302932739257812500e-02,-4.541534483432769775e-01,-9.318542666733264923e-03
1.914138905704021454e-02,-3.961876034736633301e-01,-2.337570302188396454e-02
5.658874660730361938e-02,-4.314216673374176025e-01,-8.779907599091529846e-03
-1.734924316406250000e-02,-4.819702208042144775e-01,-1.117309555411338806e-01
4.289016872644424438e-02,-5.014716982841491699e-01,-8.564911037683486938e-02
2.151489257812500000e-03,-5.047615170478820801e-01,-4.084396362304687500e-02
4.402694851160049438e-02,-4.991386532783508301e-01,-7.129211723804473877e-02
3.750610351562500000e-02,-4.750908017158508301e-01,-8.074416965246200562e-02
5.646896362304687500e-02,-4.839439392089843750e-01,-5.759353563189506531e-02
3.672866895794868469e-02,-5.029670596122741699e-01,-6.148223951458930969e-02
3.535232692956924438e-02,-4.771247804164886475e-01,-1.207046508789062500e-01
6.245117262005805969e-02,-4.723991453647613525e-01,-4.377517849206924438e-02
7.758560031652450562e-02,-4.981811642646789551e-01,-1.336853057146072388e-01
9.846343845129013062e-02,-4.514015316963195801e-01,-7.021560519933700562e-02
9.200286865234375000e-02,-4.507438838481903076e-01,-6.716461479663848877e-02
7.932052761316299438e-02,-4.959083497524261475e-01,-1.192687973380088806e-01
6.933059543371200562e-02,-4.800560176372528076e-01,-1.068855300545692444e-01
5.359802395105361938e-02,-4.582809507846832275e-01,-8.056411892175674438e-02
5.730667337775230408e-02,-4.656982421875000000e-01,-4.114303737878799438e-02
7.016830891370773315e-02,-4.600753784179687500e-01,-1.528282165527343750e-01
