x,y,z
-1.053009089082479477e-02,-4.607933163642883301e-01,3.470993041992187500e-02
3.714752197265625000e-02,-4.851402342319488525e-01,-1.510330289602279663e-01
-2.584381215274333954e-02,-5.029670596122741699e-01,-1.606048643589019775e-01
-6.343078799545764923e-03,-4.718604981899261475e-01,-7.314682006835937500e-02
-3.374023362994194031e-02,-4.814918637275695801e-01,-4.245910793542861938e-02
-3.591156098991632462e-03,-4.456588923931121826e-01,-1.344604510813951492e-02
-4.193573072552680969e-02,-4.910026490688323975e-01,-7.763367146253585815e-02
-6.282806396484375000e-03,-4.506240785121917725e-01,-6.225967407226562500e-02
-3.499679639935493469e-02,-4.844222962856292725e-01,-7.482223957777023315e-02
-2.937393262982368469e-02,-4.642036557197570801e-01,-4.180068895220756531e-02
-5.102844163775444031e-02,-4.693481624126434326e-01,-2.475204505026340485e-02
-3.750915452837944031e-02,-4.736549556255340576e-01,-9.234924614429473877e-02
-2.751922607421875000e-02,-4.676132202148437500e-01,-5.484161525964736938e-02
-3.762893751263618469e-02,-4.860374629497528076e-01,-4.120254516601562500e-02
-1.746902428567409515e-02,-4.789787232875823975e-01,-4.521026834845542908e-02
-4.608154296875000000e-03,-4.793975949287414551e-01,-3.127212449908256531e-02
-2.189636230468750000e-02,-4.682113826274871826e-01,-6.339569389820098877e-02
-6.581878755241632462e-03,-4.835853576660156250e-01,-6.046524271368980408e-02
-1.776809804141521454e-02,-4.988990724086761475e-01,-1.023994460701942444e-01
-3.972244262695312500e-02,-4.810127317905426025e-01,-2.917480422183871269e-03
-8.197021670639514923e-03,-4.714416563510894775e-01,-4.885940626263618469e-02
1.519241370260715485e-02,-4.889686703681945801e-01,-6.949768215417861938e-02
2.637939527630805969e-02,-4.869949519634246826e-01,-7.960738986730575562e-02
-1.915741013363003731e-03,-4.882507324218750000e-01,-9.138489142060279846e-03
2.177353017032146454e-02,-4.641433656215667725e-01,-6.680603325366973877e-02
3.050689771771430969e-02,-4.901054501533508301e-01,-8.780288696289062500e-02
4.199295118451118469e-02,-4.495475888252258301e-01,-5.484161525964736938e-02
3.415603563189506531e-02,-4.755096435546875000e-01,-5.005645751953125000e-02
7.280045002698898315e-02,-4.934554994106292725e-01,-4.150161892175674438e-02
1.073165908455848694e-01,-4.692283570766448975e-01,-9.402389824390411377e-02
3.870239481329917908e-02,-4.581619203090667725e-01,-5.675582960247993469e-02
5.114517360925674438e-02,-4.245422482490539551e-01,-6.446838378906250000e-04
1.914138905704021454e-02,-4.710822999477386475e-01,-7.853088527917861938e-02
4.019775614142417908e-02,-4.902854859828948975e-01,-9.121246635913848877e-02
