x,y,z
3.463440015912055969e-02,-4.711425900459289551e-01,9.764862246811389923e-03
1.058654766529798508e-02,-4.621689021587371826e-01,-7.147216796875000000e-02
-4.129791166633367538e-03,-4.961471557617187500e-01,-5.113296583294868469e-02
-7.194519275799393654e-04,-4.817306697368621826e-01,-3.402404859662055969e-02
-5.086517427116632462e-03,-4.795768857002258301e-01,-4.156189039349555969e-02
-1.543502788990736008e-02,-4.924987852573394775e-01,-5.980682373046875000e-02
-8.197021670639514923e-03,-4.882515072822570801e-01,-5.436325073242187500e-02
-1.286315917968750000e-02,-4.847816526889801025e-01,-6.530990451574325562e-02
-2.913436852395534515e-02,-4.615715146064758301e-01,-2.373504638671875000e-02
-2.644195593893527985e-02,-4.688095152378082275e-01,-3.330612182617187500e-02
-2.129821851849555969e-02,-4.768257141113281250e-01,-2.678604237735271454e-02
-7.000732701271772385e-03,-4.773635864257812500e-01,-6.070404127240180969e-02
-2.781829796731472015e-02,-4.883705079555511475e-01,-5.813217163085937500e-02
-4.608154296875000000e-03,-4.966255128383636475e-01,-4.407424852252006531e-02
-1.447830256074666977e-02,-4.860374629497528076e-01,-1.691589318215847015e-02
-1.118774432688951492e-02,-4.662971496582031250e-01,-6.884002685546875000e-02
-2.381057851016521454e-02,-4.857383668422698975e-01,-4.054489359259605408e-02
-1.639251783490180969e-02,-4.859184324741363525e-01,-6.531067192554473877e-02
-1.453781127929687500e-02,-4.677322506904602051e-01,-6.267853081226348877e-02
-1.651229895651340485e-02,-4.548110961914062500e-01,-2.188034169375896454e-02
9.809113107621669769e-03,-4.698265194892883301e-01,-3.037490881979465485e-02
3.158416971564292908e-02,-5.016509890556335449e-01,-7.553940266370773315e-02
1.902160607278347015e-02,-5.094871520996093750e-01,-7.876968383789062500e-02
6.518554873764514923e-03,-4.638442993164062500e-01,-2.146225050091743469e-02
3.774566575884819031e-02,-4.932159483432769775e-01,-3.815155103802680969e-02
9.988403879106044769e-03,-4.768257141113281250e-01,-6.333618611097335815e-02
1.824417151510715485e-02,-4.798767268657684326e-01,-8.678589016199111938e-02
4.007873684167861938e-02,-4.725181758403778076e-01,-2.822189405560493469e-02
3.876266628503799438e-02,-4.894478023052215576e-01,-6.411438435316085815e-02
3.601074218750000000e-02,-4.648613035678863525e-01,-9.013595432043075562e-02
8.081664890050888062e-02,-4.677925109863281250e-01,-8.253860473632812500e-02
6.867218017578125000e-02,-4.513420164585113525e-01,-1.667633093893527985e-02
7.585144042968750000e-02,-4.819099605083465576e-01,-6.267547607421875000e-03
7.722701877355575562e-02,-4.831665158271789551e-01,-4.939804226160049438e-02
7.106552273035049438e-02,-4.774833619594573975e-01,-6.985473912209272385e-03
1.140167266130447388e-01,-4.757484495639801025e-01,1.867828331887722015e-02
4.480438306927680969e-02,-5.070350766181945801e-01,-5.669403355568647385e-03
