x,y,z
7.176971528679132462e-03,-5.207939147949218750e-01,5.247650295495986938e-02
4.617996141314506531e-02,-5.036849975585937500e-01,2.646636916324496269e-03
4.534225538372993469e-02,-4.902252256870269775e-01,-1.033554133027791977e-02
2.775497548282146454e-02,-4.782608151435852051e-01,-2.935791015625000000e-02
3.397674486041069031e-02,-4.765861630439758301e-01,-1.434326171875000000e-02
1.830368116497993469e-02,-4.691680967807769775e-01,-2.762374840676784515e-02
3.272018581628799438e-02,-5.041038393974304199e-01,-1.123046851716935635e-03
-3.882522508502006531e-02,-4.081512391567230225e-01,1.544799841940402985e-02
-8.937378227710723877e-02,-4.331565797328948975e-01,-3.629760816693305969e-02
-3.591156098991632462e-03,-4.490684568881988525e-01,-1.221992522478103638e-01
-1.884536817669868469e-02,-4.565460383892059326e-01,-3.203254640102386475e-01
-5.928421020507812500e-02,-5.323387384414672852e-01,-3.067466914653778076e-01
2.799453772604465485e-02,-4.834655821323394775e-01,-2.471649199724197388e-01
-6.761169526726007462e-03,-4.770050048828125000e-01,-1.042533889412879944e-01
-2.303238026797771454e-02,-3.644226193428039551e-01,-2.048118561506271362e-01
1.315841730684041977e-02,-3.939140439033508301e-01,-2.300560027360916138e-01
-4.552536085247993469e-02,-3.918205201625823975e-01,-2.307739257812500000e-01
-9.573364630341529846e-03,-4.153892695903778076e-01,-2.988494932651519775e-01
-6.179809861350804567e-05,-4.232864379882812500e-01,-3.171547055244445801e-01
-1.172637939453125000e-02,-4.507438838481903076e-01,-3.269058167934417725e-01
-2.069931104779243469e-02,-4.707840085029602051e-01,-3.488601744174957275e-01
-6.179809861350804567e-05,-4.326774775981903076e-01,-2.512329220771789551e-01
1.493835472501814365e-03,-4.172439575195312500e-01,-3.026184141635894775e-01
1.182556152343750000e-04,-4.407539367675781250e-01,-2.726486325263977051e-01
1.555175799876451492e-02,-4.520599544048309326e-01,-2.949020564556121826e-01
4.253082349896430969e-02,-4.438049495220184326e-01,-2.710334956645965576e-01
-3.172302385792136192e-03,-4.120399653911590576e-01,-2.465667724609375000e-01
2.135467529296875000e-02,-4.194572567939758301e-01,-2.503356933593750000e-01
1.220169104635715485e-02,-4.380615353584289551e-01,-2.651107907295227051e-01
