x,y,z
5.311889573931694031e-02,-4.988990724086761475e-01,1.084136962890625000e-02
9.510040283203125000e-03,-4.820899963378906250e-01,1.210022019222378731e-03
5.634994432330131531e-02,-4.751503169536590576e-01,4.212799295783042908e-02
3.571167215704917908e-02,-4.956092834472656250e-01,3.153915330767631531e-02
3.290024027228355408e-02,-4.847213923931121826e-01,2.699279785156250000e-02
2.937011793255805969e-02,-4.638442993164062500e-01,1.024322491139173508e-02
3.152389451861381531e-02,-4.858581721782684326e-01,-8.421326056122779846e-03
4.976959154009819031e-02,-5.073936581611633301e-01,-1.506118755787611008e-02
1.196212787181138992e-02,-4.844222962856292725e-01,2.765655517578125000e-03
1.142425555735826492e-02,-4.871147274971008301e-01,-9.139251895248889923e-03
5.012817308306694031e-02,-4.631858766078948975e-01,-1.164566054940223694e-01
3.481445461511611938e-02,-4.440437257289886475e-01,-1.241737380623817444e-01
-2.514648484066128731e-03,-4.372238218784332275e-01,-2.135459929704666138e-01
3.002853505313396454e-02,-4.637245237827301025e-01,-3.041137754917144775e-01
1.561126764863729477e-02,-5.029067993164062500e-01,-3.161979615688323975e-01
1.417541503906250000e-02,-4.569053649902343750e-01,-2.651107907295227051e-01
1.142425555735826492e-02,-4.036651551723480225e-01,-2.497970610857009888e-01
1.015472458675503731e-03,-4.156288206577301025e-01,-2.457885742187500000e-01
9.270477108657360077e-03,-4.128769040107727051e-01,-2.786300778388977051e-01
-2.932739211246371269e-03,-4.266357421875000000e-01,-3.166168332099914551e-01
-6.821441929787397385e-03,-4.317207336425781250e-01,-3.251106441020965576e-01
-1.411895733326673508e-02,-4.021095335483551025e-01,-2.776130735874176025e-01
1.082611083984375000e-02,-4.222694337368011475e-01,-2.778526246547698975e-01
8.193206973373889923e-03,-4.163467586040496826e-01,-2.641540467739105225e-01
2.763595618307590485e-02,-4.103050231933593750e-01,-2.917312681674957275e-01
