x,y,z
8.253479376435279846e-03,-5.131965875625610352e-01,1.922180205583572388e-01
2.039718627929687500e-02,-4.752105772495269775e-01,1.389312790706753731e-03
2.984924428164958954e-02,-4.729965329170227051e-01,-1.015548687428236008e-02
6.675872951745986938e-02,-4.871742427349090576e-01,3.424072405323386192e-03
5.503387376666069031e-02,-5.262970328330993652e-01,3.435134887695312500e-02
5.072632059454917908e-02,-5.228271484375000000e-01,7.252502720803022385e-03
3.858261182904243469e-02,-4.639640748500823975e-01,-1.447517424821853638e-01
4.785461351275444031e-02,-4.606140255928039551e-01,-2.016410827636718750e-01
2.895126305520534515e-02,-4.448211789131164551e-01,-2.140838652849197388e-01
3.248138353228569031e-02,-4.688690304756164551e-01,-2.454902678728103638e-01
-3.112029982730746269e-03,-4.549911618232727051e-01,-2.666664123535156250e-01
8.792114444077014923e-03,-4.357887208461761475e-01,-2.656494081020355225e-01
1.194763230159878731e-03,-3.895469605922698975e-01,-2.846725583076477051e-01
1.853180001489818096e-03,-3.983406126499176025e-01,-3.394081294536590576e-01
3.559188917279243469e-02,-4.420097470283508301e-01,-3.375541865825653076e-01
7.416534703224897385e-03,-4.403350949287414551e-01,-3.637550473213195801e-01
-4.907226655632257462e-03,-4.162269532680511475e-01,-3.394683897495269775e-01
-5.863952916115522385e-03,-4.090484678745269775e-01,-1.725685149431228638e-01
-3.829956054687500000e-03,-4.091087281703948975e-01,-3.277435302734375000e-01
