x,y,z
-5.964279174804687500e-02,-4.561279416084289551e-01,-1.440345793962478638e-01
-5.138778686523437500e-02,-4.896865785121917725e-01,-1.003654524683952332e-01
-3.738937526941299438e-02,-4.920799434185028076e-01,-9.934844821691513062e-02
-1.417922973632812500e-02,-4.793975949287414551e-01,-1.253707855939865112e-01
-4.875564575195312500e-02,-4.697067439556121826e-01,-1.150215193629264832e-01
3.152389451861381531e-02,-4.619300961494445801e-01,-9.366531670093536377e-02
-4.044036939740180969e-02,-4.503845274448394775e-01,-3.222961351275444031e-02
-3.051071241497993469e-02,-4.751503169536590576e-01,-1.187904402613639832e-01
-3.505630418658256531e-02,-4.311226010322570801e-01,-5.520096048712730408e-02
-7.860565185546875000e-02,-4.506240785121917725e-01,-2.211990393698215485e-02
-1.061828657984733582e-01,-4.271743893623352051e-01,-1.519905179738998413e-01
-9.027099609375000000e-02,-4.817306697368621826e-01,-1.143035888671875000e-01
-1.149772629141807556e-01,-4.914810359477996826e-01,-9.976654499769210815e-02
-1.015167236328125000e-01,-4.889686703681945801e-01,-1.443931609392166138e-01
-7.304229587316513062e-02,-5.107437372207641602e-01,-1.007240340113639832e-01
-8.686142414808273315e-02,-4.493080079555511475e-01,-3.306732326745986938e-02
-1.890487782657146454e-02,-4.735351502895355225e-01,-1.455894559621810913e-01
-9.290313720703125000e-02,-4.332160949707031250e-01,-9.282761067152023315e-02
-1.076789870858192444e-01,-4.933357238769531250e-01,-7.087326049804687500e-02
-6.652221828699111938e-02,-5.326980948448181152e-01,-1.622795164585113525e-01
-9.200592339038848877e-02,-4.279518127441406250e-01,2.029342763125896454e-02
-8.775863796472549438e-02,-4.762870967388153076e-01,-6.417389214038848877e-02
-8.931350708007812500e-02,-4.642036557197570801e-01,-1.799263060092926025e-01
-6.658172607421875000e-02,-4.796966612339019775e-01,-7.607803493738174438e-02
-6.275329738855361938e-02,-4.802353084087371826e-01,-1.449317932128906250e-01
-7.465820759534835815e-02,-4.835853576660156250e-01,-8.188094943761825562e-02
-7.340164482593536377e-02,-4.648613035678863525e-01,-1.363777220249176025e-01
-5.611343309283256531e-02,-4.333953857421875000e-01,-6.190032884478569031e-02
-4.050064086914062500e-02,-4.634254574775695801e-01,-1.331466734409332275e-01
-6.394958496093750000e-02,-4.571449458599090576e-01,-9.067459404468536377e-02
-5.401992797851562500e-02,-4.836448729038238525e-01,-1.068855300545692444e-01
-1.956329308450222015e-02,-5.041633844375610352e-01,-1.476234495639801025e-01
-4.097900539636611938e-02,-4.914215207099914551e-01,-1.263275146484375000e-01
2.721710316836833954e-02,-5.028473138809204102e-01,-1.043731719255447388e-01
1.579055748879909515e-02,-4.784408509731292725e-01,-1.586303710937500000e-01
-9.094238281250000000e-03,-4.409332275390625000e-01,-7.739410549402236938e-02
2.739639393985271454e-02,-5.026077628135681152e-01,-1.303955167531967163e-01
2.362747304141521454e-02,-4.802353084087371826e-01,-8.888015896081924438e-02
1.662826538085937500e-02,-4.327972531318664551e-01,-4.138183593750000000e-02
1.411590632051229477e-02,-4.368057250976562500e-01,-7.888946682214736938e-02
1.537246722728013992e-02,-4.621093869209289551e-01,-1.347023099660873413e-01
-4.907226655632257462e-03,-4.745521545410156250e-01,-6.770324707031250000e-02
